cycle,station,target_date,synthetic_floor_f,synthetic_forecast_high_f,feature,v1_value,v1_state,v2_value,v2_state
20260917T13Z,KDAL,2026-09-17,,85.0,nbm_prob_tmax_p75,82.0,present,,unavailable
20260917T13Z,KDAL,2026-09-17,,85.0,nbm_prob_tmax_p90,83.0,present,,unavailable
20260917T13Z,KDAL,2026-09-17,,85.0,nbm_prob_tmax_mean,81.0,present,,unavailable
20260917T13Z,KDAL,2026-09-17,,85.0,nbm_prob_tmax_stddev,2.0,present,,unavailable
20260917T13Z,KDAL,2026-09-17,,85.0,nbm_prob_tmax_iqr,3.0,present,,unavailable
20260917T13Z,KDAL,2026-09-17,,85.0,nbm_prob_tmax_p10_p90_spread,4.0,present,,unavailable
20260917T13Z,KDAL,2026-09-17,,85.0,nbm_prob_tmax_p50_vs_forecast_high,-5.0,present,,unavailable
20260917T13Z,KDAL,2026-09-17,,85.0,nbm_prob_tmax_p90_vs_forecast_high,-2.0,present,,unavailable
20260917T13Z,KDAL,2026-09-17,,85.0,nbm_prob_tmax_exceed_forecast_high,0.09999999999999998,present,,unavailable
20260917T13Z,KDAL,2026-09-17,,85.0,nbm_prob_tmax_physical_valid_flag,1.0,present,0.0,unavailable
20260917T13Z,KDAL,2026-09-17,,85.0,nbm_prob_tmax_impossible_flag,0.0,present,1.0,unavailable
20260917T13Z,KDAL,2026-09-17,,85.0,nbm_prob_tmax_floor_gap,,dropped,,unavailable
20260917T13Z,KDAL,2026-09-17,80.0,85.0,nbm_prob_tmax_p10,,dropped,,unavailable
20260917T13Z,KDAL,2026-09-17,80.0,85.0,nbm_prob_tmax_p25,,dropped,,unavailable
20260917T13Z,KDAL,2026-09-17,80.0,85.0,nbm_prob_tmax_p50,80.0,present,,unavailable
20260917T13Z,KDAL,2026-09-17,80.0,85.0,nbm_prob_tmax_p75,82.0,present,,unavailable
20260917T13Z,KDAL,2026-09-17,80.0,85.0,nbm_prob_tmax_p90,83.0,present,,unavailable
20260917T13Z,KDAL,2026-09-17,80.0,85.0,nbm_prob_tmax_mean,81.0,present,,unavailable
20260917T13Z,KDAL,2026-09-17,80.0,85.0,nbm_prob_tmax_stddev,2.0,present,,unavailable
20260917T13Z,KDAL,2026-09-17,80.0,85.0,nbm_prob_tmax_iqr,3.0,present,,unavailable
20260917T13Z,KDAL,2026-09-17,80.0,85.0,nbm_prob_tmax_p10_p90_spread,4.0,present,,unavailable
20260917T13Z,KDAL,2026-09-17,80.0,85.0,nbm_prob_tmax_p50_vs_forecast_high,-5.0,present,,unavailable
20260917T13Z,KDAL,2026-09-17,80.0,85.0,nbm_prob_tmax_p90_vs_forecast_high,-2.0,present,,unavailable
20260917T13Z,KDAL,2026-09-17,80.0,85.0,nbm_prob_tmax_exceed_forecast_high,0.09999999999999998,present,,unavailable
20260917T13Z,KDAL,2026-09-17,80.0,85.0,nbm_prob_tmax_physical_valid_flag,0.0,present,0.0,unavailable
20260917T13Z,KDAL,2026-09-17,80.0,85.0,nbm_prob_tmax_impossible_flag,1.0,present,1.0,unavailable
20260917T13Z,KDAL,2026-09-17,80.0,85.0,nbm_prob_tmax_floor_gap,3.0,present,,unavailable
20260917T13Z,KHOU,2026-09-17,,85.0,nbm_prob_tmax_p10,76.0,present,,unavailable
20260917T13Z,KHOU,2026-09-17,,85.0,nbm_prob_tmax_p25,77.0,present,,unavailable
20260917T13Z,KHOU,2026-09-17,,85.0,nbm_prob_tmax_p50,78.0,present,,unavailable
20260917T13Z,KHOU,2026-09-17,,85.0,nbm_prob_tmax_p75,79.0,present,,unavailable
20260917T13Z,KHOU,2026-09-17,,85.0,nbm_prob_tmax_p90,80.0,present,,unavailable
20260917T13Z,KHOU,2026-09-17,,85.0,nbm_prob_tmax_mean,78.0,present,,unavailable
20260917T13Z,KHOU,2026-09-17,,85.0,nbm_prob_tmax_stddev,2.0,present,,unavailable
20260917T13Z,KHOU,2026-09-17,,85.0,nbm_prob_tmax_iqr,2.0,present,,unavailable
20260917T13Z,KHOU,2026-09-17,,85.0,nbm_prob_tmax_p10_p90_spread,4.0,present,,unavailable
20260917T13Z,KHOU,2026-09-17,,85.0,nbm_prob_tmax_p50_vs_forecast_high,-7.0,present,,unavailable
20260917T13Z,KHOU,2026-09-17,,85.0,nbm_prob_tmax_p90_vs_forecast_high,-5.0,present,,unavailable
20260917T13Z,KHOU,2026-09-17,,85.0,nbm_prob_tmax_exceed_forecast_high,0.09999999999999998,present,,unavailable
20260917T13Z,KHOU,2026-09-17,,85.0,nbm_prob_tmax_physical_valid_flag,1.0,present,0.0,unavailable
20260917T13Z,KHOU,2026-09-17,,85.0,nbm_prob_tmax_impossible_flag,0.0,present,1.0,unavailable
20260917T13Z,KHOU,2026-09-17,,85.0,nbm_prob_tmax_floor_gap,,dropped,,unavailable
20260917T13Z,KHOU,2026-09-17,80.0,85.0,nbm_prob_tmax_p10,,dropped,,unavailable
20260917T13Z,KHOU,2026-09-17,80.0,85.0,nbm_prob_tmax_p25,,dropped,,unavailable
20260917T13Z,KHOU,2026-09-17,80.0,85.0,nbm_prob_tmax_p50,,dropped,,unavailable
20260917T13Z,KHOU,2026-09-17,80.0,85.0,nbm_prob_tmax_p75,,dropped,,unavailable
20260917T13Z,KHOU,2026-09-17,80.0,85.0,nbm_prob_tmax_p90,80.0,present,,unavailable
20260917T13Z,KHOU,2026-09-17,80.0,85.0,nbm_prob_tmax_mean,,dropped,,unavailable
20260917T13Z,KHOU,2026-09-17,80.0,85.0,nbm_prob_tmax_stddev,2.0,present,,unavailable
20260917T13Z,KHOU,2026-09-17,80.0,85.0,nbm_prob_tmax_iqr,2.0,present,,unavailable
20260917T13Z,KHOU,2026-09-17,80.0,85.0,nbm_prob_tmax_p10_p90_spread,4.0,present,,unavailable
20260917T13Z,KHOU,2026-09-17,80.0,85.0,nbm_prob_tmax_p50_vs_forecast_high,,dropped,,unavailable
20260917T13Z,KHOU,2026-09-17,80.0,85.0,nbm_prob_tmax_p90_vs_forecast_high,-5.0,present,,unavailable
20260917T13Z,KHOU,2026-09-17,80.0,85.0,nbm_prob_tmax_exceed_forecast_high,0.09999999999999998,present,,unavailable
20260917T13Z,KHOU,2026-09-17,80.0,85.0,nbm_prob_tmax_physical_valid_flag,0.0,present,0.0,unavailable
20260917T13Z,KHOU,2026-09-17,80.0,85.0,nbm_prob_tmax_impossible_flag,1.0,present,1.0,unavailable
20260917T13Z,KHOU,2026-09-17,80.0,85.0,nbm_prob_tmax_floor_gap,0.0,present,,unavailable
20260917T13Z,KLAX,2026-09-17,,85.0,nbm_prob_tmax_p10,63.0,present,,unavailable
20260917T13Z,KLAX,2026-09-17,,85.0,nbm_prob_tmax_p25,64.0,present,,unavailable
20260917T13Z,KLAX,2026-09-17,,85.0,nbm_prob_tmax_p50,65.0,present,,unavailable
20260917T13Z,KLAX,2026-09-17,,85.0,nbm_prob_tmax_p75,67.0,present,,unavailable
20260917T13Z,KLAX,2026-09-17,,85.0,nbm_prob_tmax_p90,68.0,present,,unavailable
20260917T13Z,KLAX,2026-09-17,,85.0,nbm_prob_tmax_mean,65.0,present,,unavailable
20260917T13Z,KLAX,2026-09-17,,85.0,nbm_prob_tmax_stddev,2.0,present,,unavailable
20260917T13Z,KLAX,2026-09-17,,85.0,nbm_prob_tmax_iqr,3.0,present,,unavailable
20260917T13Z,KLAX,2026-09-17,,85.0,nbm_prob_tmax_p10_p90_spread,5.0,present,,unavailable
20260917T13Z,KLAX,2026-09-17,,85.0,nbm_prob_tmax_p50_vs_forecast_high,-20.0,present,,unavailable
20260917T13Z,KLAX,2026-09-17,,85.0,nbm_prob_tmax_p90_vs_forecast_high,-17.0,present,,unavailable
20260917T13Z,KLAX,2026-09-17,,85.0,nbm_prob_tmax_exceed_forecast_high,0.09999999999999998,present,,unavailable
20260917T13Z,KLAX,2026-09-17,,85.0,nbm_prob_tmax_physical_valid_flag,1.0,present,0.0,unavailable
20260917T13Z,KLAX,2026-09-17,,85.0,nbm_prob_tmax_impossible_flag,0.0,present,1.0,unavailable
20260917T13Z,KLAX,2026-09-17,,85.0,nbm_prob_tmax_floor_gap,,dropped,,unavailable
20260917T13Z,KLAX,2026-09-17,80.0,85.0,nbm_prob_tmax_p10,,dropped,,unavailable
20260917T13Z,KLAX,2026-09-17,80.0,85.0,nbm_prob_tmax_p25,,dropped,,unavailable
20260917T13Z,KLAX,2026-09-17,80.0,85.0,nbm_prob_tmax_p50,,dropped,,unavailable
20260917T13Z,KLAX,2026-09-17,80.0,85.0,nbm_prob_tmax_p75,,dropped,,unavailable
20260917T13Z,KLAX,2026-09-17,80.0,85.0,nbm_prob_tmax_p90,,dropped,,unavailable
20260917T13Z,KLAX,2026-09-17,80.0,85.0,nbm_prob_tmax_mean,,dropped,,unavailable
20260917T13Z,KLAX,2026-09-17,80.0,85.0,nbm_prob_tmax_stddev,2.0,present,,unavailable
20260917T13Z,KLAX,2026-09-17,80.0,85.0,nbm_prob_tmax_iqr,3.0,present,,unavailable
20260917T13Z,KLAX,2026-09-17,80.0,85.0,nbm_prob_tmax_p10_p90_spread,5.0,present,,unavailable
20260917T13Z,KLAX,2026-09-17,80.0,85.0,nbm_prob_tmax_p50_vs_forecast_high,,dropped,,unavailable
20260917T13Z,KLAX,2026-09-17,80.0,85.0,nbm_prob_tmax_p90_vs_forecast_high,,dropped,,unavailable
20260917T13Z,KLAX,2026-09-17,80.0,85.0,nbm_prob_tmax_exceed_forecast_high,,dropped,,unavailable
20260917T13Z,KLAX,2026-09-17,80.0,85.0,nbm_prob_tmax_physical_valid_flag,0.0,present,0.0,unavailable
20260917T13Z,KLAX,2026-09-17,80.0,85.0,nbm_prob_tmax_impossible_flag,1.0,present,1.0,unavailable
20260917T13Z,KLAX,2026-09-17,80.0,85.0,nbm_prob_tmax_floor_gap,-12.0,present,,unavailable
20260917T13Z,KLGA,2026-09-17,,85.0,nbm_prob_tmax_p10,71.0,present,,unavailable
20260917T13Z,KLGA,2026-09-17,,85.0,nbm_prob_tmax_p25,72.0,present,,unavailable
20260917T13Z,KLGA,2026-09-17,,85.0,nbm_prob_tmax_p50,72.0,present,,unavailable
20260917T13Z,KLGA,2026-09-17,,85.0,nbm_prob_tmax_p75,73.0,present,,unavailable
20260917T13Z,KLGA,2026-09-17,,85.0,nbm_prob_tmax_p90,73.0,present,,unavailable
20260917T13Z,KLGA,2026-09-17,,85.0,nbm_prob_tmax_mean,72.0,present,,unavailable
20260917T13Z,KLGA,2026-09-17,,85.0,nbm_prob_tmax_stddev,1.0,present,,unavailable
20260917T13Z,KLGA,2026-09-17,,85.0,nbm_prob_tmax_iqr,1.0,present,,unavailable
20260917T13Z,KLGA,2026-09-17,,85.0,nbm_prob_tmax_p10_p90_spread,2.0,present,,unavailable
20260917T13Z,KLGA,2026-09-17,,85.0,nbm_prob_tmax_p50_vs_forecast_high,-13.0,present,,unavailable
20260917T13Z,KLGA,2026-09-17,,85.0,nbm_prob_tmax_p90_vs_forecast_high,-12.0,present,,unavailable
20260917T13Z,KLGA,2026-09-17,,85.0,nbm_prob_tmax_exceed_forecast_high,0.09999999999999998,present,,unavailable
20260917T13Z,KLGA,2026-09-17,,85.0,nbm_prob_tmax_physical_valid_flag,1.0,present,0.0,unavailable
20260917T13Z,KLGA,2026-09-17,,85.0,nbm_prob_tmax_impossible_flag,0.0,present,1.0,unavailable
20260917T13Z,KLGA,2026-09-17,,85.0,nbm_prob_tmax_floor_gap,,dropped,,unavailable
20260917T13Z,KLGA,2026-09-17,80.0,85.0,nbm_prob_tmax_p10,,dropped,,unavailable
20260917T13Z,KLGA,2026-09-17,80.0,85.0,nbm_prob_tmax_p25,,dropped,,unavailable
20260917T13Z,KLGA,2026-09-17,80.0,85.0,nbm_prob_tmax_p50,,dropped,,unavailable
20260917T13Z,KLGA,2026-09-17,80.0,85.0,nbm_prob_tmax_p75,,dropped,,unavailable
20260917T13Z,KLGA,2026-09-17,80.0,85.0,nbm_prob_tmax_p90,,dropped,,unavailable
20260917T13Z,KLGA,2026-09-17,80.0,85.0,nbm_prob_tmax_mean,,dropped,,unavailable
20260917T13Z,KLGA,2026-09-17,80.0,85.0,nbm_prob_tmax_stddev,1.0,present,,unavailable
20260917T13Z,KLGA,2026-09-17,80.0,85.0,nbm_prob_tmax_iqr,1.0,present,,unavailable
20260917T13Z,KLGA,2026-09-17,80.0,85.0,nbm_prob_tmax_p10_p90_spread,2.0,present,,unavailable
20260917T13Z,KLGA,2026-09-17,80.0,85.0,nbm_prob_tmax_p50_vs_forecast_high,,dropped,,unavailable
20260917T13Z,KLGA,2026-09-17,80.0,85.0,nbm_prob_tmax_p90_vs_forecast_high,,dropped,,unavailable
20260917T13Z,KLGA,2026-09-17,80.0,85.0,nbm_prob_tmax_exceed_forecast_high,,dropped,,unavailable
20260917T13Z,KLGA,2026-09-17,80.0,85.0,nbm_prob_tmax_physical_valid_flag,0.0,present,0.0,unavailable
20260917T13Z,KLGA,2026-09-17,80.0,85.0,nbm_prob_tmax_impossible_flag,1.0,present,1.0,unavailable
20260917T13Z,KLGA,2026-09-17,80.0,85.0,nbm_prob_tmax_floor_gap,-7.0,present,,unavailable
20260917T13Z,KMIA,2026-09-17,,85.0,nbm_prob_tmax_p10,76.0,present,,unavailable
20260917T13Z,KMIA,2026-09-17,,85.0,nbm_prob_tmax_p25,77.0,present,,unavailable
20260917T13Z,KMIA,2026-09-17,,85.0,nbm_prob_tmax_p50,78.0,present,,unavailable
20260917T13Z,KMIA,2026-09-17,,85.0,nbm_prob_tmax_p75,79.0,present,,unavailable
20260917T13Z,KMIA,2026-09-17,,85.0,nbm_prob_tmax_p90,79.0,present,,unavailable
20260917T13Z,KMIA,2026-09-17,,85.0,nbm_prob_tmax_mean,78.0,present,,unavailable
20260917T13Z,KMIA,2026-09-17,,85.0,nbm_prob_tmax_stddev,1.0,present,,unavailable
20260917T13Z,KMIA,2026-09-17,,85.0,nbm_prob_tmax_iqr,2.0,present,,unavailable
20260917T13Z,KMIA,2026-09-17,,85.0,nbm_prob_tmax_p10_p90_spread,3.0,present,,unavailable
20260917T13Z,KMIA,2026-09-17,,85.0,nbm_prob_tmax_p50_vs_forecast_high,-7.0,present,,unavailable
20260917T13Z,KMIA,2026-09-17,,85.0,nbm_prob_tmax_p90_vs_forecast_high,-6.0,present,,unavailable
20260917T13Z,KMIA,2026-09-17,,85.0,nbm_prob_tmax_exceed_forecast_high,0.09999999999999998,present,,unavailable
20260917T13Z,KMIA,2026-09-17,,85.0,nbm_prob_tmax_physical_valid_flag,1.0,present,0.0,unavailable
20260917T13Z,KMIA,2026-09-17,,85.0,nbm_prob_tmax_impossible_flag,0.0,present,1.0,unavailable
20260917T13Z,KMIA,2026-09-17,,85.0,nbm_prob_tmax_floor_gap,,dropped,,unavailable
20260917T13Z,KMIA,2026-09-17,80.0,85.0,nbm_prob_tmax_p10,,dropped,,unavailable
20260917T13Z,KMIA,2026-09-17,80.0,85.0,nbm_prob_tmax_p25,,dropped,,unavailable
20260917T13Z,KMIA,2026-09-17,80.0,85.0,nbm_prob_tmax_p50,,dropped,,unavailable
20260917T13Z,KMIA,2026-09-17,80.0,85.0,nbm_prob_tmax_p75,,dropped,,unavailable
20260917T13Z,KMIA,2026-09-17,80.0,85.0,nbm_prob_tmax_p90,,dropped,,unavailable
20260917T13Z,KMIA,2026-09-17,80.0,85.0,nbm_prob_tmax_mean,,dropped,,unavailable
20260917T13Z,KMIA,2026-09-17,80.0,85.0,nbm_prob_tmax_stddev,1.0,present,,unavailable
20260917T13Z,KMIA,2026-09-17,80.0,85.0,nbm_prob_tmax_iqr,2.0,present,,unavailable
20260917T13Z,KMIA,2026-09-17,80.0,85.0,nbm_prob_tmax_p10_p90_spread,3.0,present,,unavailable
20260917T13Z,KMIA,2026-09-17,80.0,85.0,nbm_prob_tmax_p50_vs_forecast_high,,dropped,,unavailable
20260917T13Z,KMIA,2026-09-17,80.0,85.0,nbm_prob_tmax_p90_vs_forecast_high,,dropped,,unavailable
20260917T13Z,KMIA,2026-09-17,80.0,85.0,nbm_prob_tmax_exceed_forecast_high,,dropped,,unavailable
20260917T13Z,KMIA,2026-09-17,80.0,85.0,nbm_prob_tmax_physical_valid_flag,0.0,present,0.0,unavailable
20260917T13Z,KMIA,2026-09-17,80.0,85.0,nbm_prob_tmax_impossible_flag,1.0,present,1.0,unavailable
20260917T13Z,KMIA,2026-09-17,80.0,85.0,nbm_prob_tmax_floor_gap,-1.0,present,,unavailable
20260917T13Z,KORD,2026-09-17,,85.0,nbm_prob_tmax_p10,59.0,present,,unavailable
20260917T13Z,KORD,2026-09-17,,85.0,nbm_prob_tmax_p25,62.0,present,,unavailable
20260917T13Z,KORD,2026-09-17,,85.0,nbm_prob_tmax_p50,65.0,present,,unavailable
20260917T13Z,KORD,2026-09-17,,85.0,nbm_prob_tmax_p75,67.0,present,,unavailable
20260917T13Z,KORD,2026-09-17,,85.0,nbm_prob_tmax_p90,68.0,present,,unavailable
20260917T13Z,KORD,2026-09-17,,85.0,nbm_prob_tmax_mean,64.0,present,,unavailable
20260917T13Z,KORD,2026-09-17,,85.0,nbm_prob_tmax_stddev,3.0,present,,unavailable
20260917T13Z,KORD,2026-09-17,,85.0,nbm_prob_tmax_iqr,5.0,present,,unavailable
20260917T13Z,KORD,2026-09-17,,85.0,nbm_prob_tmax_p10_p90_spread,9.0,present,,unavailable
20260917T13Z,KORD,2026-09-17,,85.0,nbm_prob_tmax_p50_vs_forecast_high,-20.0,present,,unavailable
20260917T13Z,KORD,2026-09-17,,85.0,nbm_prob_tmax_p90_vs_forecast_high,-17.0,present,,unavailable
20260917T13Z,KORD,2026-09-17,,85.0,nbm_prob_tmax_exceed_forecast_high,0.09999999999999998,present,,unavailable
20260917T13Z,KORD,2026-09-17,,85.0,nbm_prob_tmax_physical_valid_flag,1.0,present,0.0,unavailable
20260917T13Z,KORD,2026-09-17,,85.0,nbm_prob_tmax_impossible_flag,0.0,present,1.0,unavailable
20260917T13Z,KORD,2026-09-17,,85.0,nbm_prob_tmax_floor_gap,,dropped,,unavailable
20260917T13Z,KORD,2026-09-17,80.0,85.0,nbm_prob_tmax_p10,,dropped,,unavailable
20260917T13Z,KORD,2026-09-17,80.0,85.0,nbm_prob_tmax_p25,,dropped,,unavailable
20260917T13Z,KORD,2026-09-17,80.0,85.0,nbm_prob_tmax_p50,,dropped,,unavailable
20260917T13Z,KORD,2026-09-17,80.0,85.0,nbm_prob_tmax_p75,,dropped,,unavailable
20260917T13Z,KORD,2026-09-17,80.0,85.0,nbm_prob_tmax_p90,,dropped,,unavailable
20260917T13Z,KORD,2026-09-17,80.0,85.0,nbm_prob_tmax_mean,,dropped,,unavailable
20260917T13Z,KORD,2026-09-17,80.0,85.0,nbm_prob_tmax_stddev,3.0,present,,unavailable
20260917T13Z,KORD,2026-09-17,80.0,85.0,nbm_prob_tmax_iqr,5.0,present,,unavailable
20260917T13Z,KORD,2026-09-17,80.0,85.0,nbm_prob_tmax_p10_p90_spread,9.0,present,,unavailable
20260917T13Z,KORD,2026-09-17,80.0,85.0,nbm_prob_tmax_p50_vs_forecast_high,,dropped,,unavailable
20260917T13Z,KORD,2026-09-17,80.0,85.0,nbm_prob_tmax_p90_vs_forecast_high,,dropped,,unavailable
20260917T13Z,KORD,2026-09-17,80.0,85.0,nbm_prob_tmax_exceed_forecast_high,,dropped,,unavailable
20260917T13Z,KORD,2026-09-17,80.0,85.0,nbm_prob_tmax_physical_valid_flag,0.0,present,0.0,unavailable
20260917T13Z,KORD,2026-09-17,80.0,85.0,nbm_prob_tmax_impossible_flag,1.0,present,1.0,unavailable
20260917T13Z,KORD,2026-09-17,80.0,85.0,nbm_prob_tmax_floor_gap,-12.0,present,,unavailable
20260917T13Z,KSEA,2026-09-17,,85.0,nbm_prob_tmax_p10,52.0,present,,unavailable
20260917T13Z,KSEA,2026-09-17,,85.0,nbm_prob_tmax_p25,53.0,present,,unavailable
20260917T13Z,KSEA,2026-09-17,,85.0,nbm_prob_tmax_p50,55.0,present,,unavailable
20260917T13Z,KSEA,2026-09-17,,85.0,nbm_prob_tmax_p75,56.0,present,,unavailable
20260917T13Z,KSEA,2026-09-17,,85.0,nbm_prob_tmax_p90,56.0,present,,unavailable
20260917T13Z,KSEA,2026-09-17,,85.0,nbm_prob_tmax_mean,55.0,present,,unavailable
20260917T13Z,KSEA,2026-09-17,,85.0,nbm_prob_tmax_stddev,2.0,present,,unavailable
20260917T13Z,KSEA,2026-09-17,,85.0,nbm_prob_tmax_iqr,3.0,present,,unavailable
20260917T13Z,KSEA,2026-09-17,,85.0,nbm_prob_tmax_p10_p90_spread,4.0,present,,unavailable
20260917T13Z,KSEA,2026-09-17,,85.0,nbm_prob_tmax_p50_vs_forecast_high,-30.0,present,,unavailable
20260917T13Z,KSEA,2026-09-17,,85.0,nbm_prob_tmax_p90_vs_forecast_high,-29.0,present,,unavailable
20260917T13Z,KSEA,2026-09-17,,85.0,nbm_prob_tmax_exceed_forecast_high,0.09999999999999998,present,,unavailable
20260917T13Z,KSEA,2026-09-17,,85.0,nbm_prob_tmax_physical_valid_flag,1.0,present,0.0,unavailable
20260917T13Z,KSEA,2026-09-17,,85.0,nbm_prob_tmax_impossible_flag,0.0,present,1.0,unavailable
20260917T13Z,KSEA,2026-09-17,,85.0,nbm_prob_tmax_floor_gap,,dropped,,unavailable
20260917T13Z,KSEA,2026-09-17,80.0,85.0,nbm_prob_tmax_p10,,dropped,,unavailable
20260917T13Z,KSEA,2026-09-17,80.0,85.0,nbm_prob_tmax_p25,,dropped,,unavailable
20260917T13Z,KSEA,2026-09-17,80.0,85.0,nbm_prob_tmax_p50,,dropped,,unavailable
20260917T13Z,KSEA,2026-09-17,80.0,85.0,nbm_prob_tmax_p75,,dropped,,unavailable
20260917T13Z,KSEA,2026-09-17,80.0,85.0,nbm_prob_tmax_p90,,dropped,,unavailable
20260917T13Z,KSEA,2026-09-17,80.0,85.0,nbm_prob_tmax_mean,,dropped,,unavailable
20260917T13Z,KSEA,2026-09-17,80.0,85.0,nbm_prob_tmax_stddev,2.0,present,,unavailable
20260917T13Z,KSEA,2026-09-17,80.0,85.0,nbm_prob_tmax_iqr,3.0,present,,unavailable
20260917T13Z,KSEA,2026-09-17,80.0,85.0,nbm_prob_tmax_p10_p90_spread,4.0,present,,unavailable
20260917T13Z,KSEA,2026-09-17,80.0,85.0,nbm_prob_tmax_p50_vs_forecast_high,,dropped,,unavailable
20260917T13Z,KSEA,2026-09-17,80.0,85.0,nbm_prob_tmax_p90_vs_forecast_high,,dropped,,unavailable
20260917T13Z,KSEA,2026-09-17,80.0,85.0,nbm_prob_tmax_exceed_forecast_high,,dropped,,unavailable
20260917T13Z,KSEA,2026-09-17,80.0,85.0,nbm_prob_tmax_physical_valid_flag,0.0,present,0.0,unavailable
20260917T13Z,KSEA,2026-09-17,80.0,85.0,nbm_prob_tmax_impossible_flag,1.0,present,1.0,unavailable
20260917T13Z,KSEA,2026-09-17,80.0,85.0,nbm_prob_tmax_floor_gap,-24.0,present,,unavailable
20260917T13Z,KSFO,2026-09-17,,85.0,nbm_prob_tmax_p10,57.0,present,,unavailable
20260917T13Z,KSFO,2026-09-17,,85.0,nbm_prob_tmax_p25,58.0,present,,unavailable
20260917T13Z,KSFO,2026-09-17,,85.0,nbm_prob_tmax_p50,59.0,present,,unavailable
20260917T13Z,KSFO,2026-09-17,,85.0,nbm_prob_tmax_p75,60.0,present,,unavailable
20260917T13Z,KSFO,2026-09-17,,85.0,nbm_prob_tmax_p90,60.0,present,,unavailable
20260917T13Z,KSFO,2026-09-17,,85.0,nbm_prob_tmax_mean,59.0,present,,unavailable
20260917T13Z,KSFO,2026-09-17,,85.0,nbm_prob_tmax_stddev,1.0,present,,unavailable
20260917T13Z,KSFO,2026-09-17,,85.0,nbm_prob_tmax_iqr,2.0,present,,unavailable
20260917T13Z,KSFO,2026-09-17,,85.0,nbm_prob_tmax_p10_p90_spread,3.0,present,,unavailable
20260917T13Z,KSFO,2026-09-17,,85.0,nbm_prob_tmax_p50_vs_forecast_high,-26.0,present,,unavailable
20260917T13Z,KSFO,2026-09-17,,85.0,nbm_prob_tmax_p90_vs_forecast_high,-25.0,present,,unavailable
20260917T13Z,KSFO,2026-09-17,,85.0,nbm_prob_tmax_exceed_forecast_high,0.09999999999999998,present,,unavailable
20260917T13Z,KSFO,2026-09-17,,85.0,nbm_prob_tmax_physical_valid_flag,1.0,present,0.0,unavailable
20260917T13Z,KSFO,2026-09-17,,85.0,nbm_prob_tmax_impossible_flag,0.0,present,1.0,unavailable
20260917T13Z,KSFO,2026-09-17,,85.0,nbm_prob_tmax_floor_gap,,dropped,,unavailable
20260917T13Z,KSFO,2026-09-17,80.0,85.0,nbm_prob_tmax_p10,,dropped,,unavailable
20260917T13Z,KSFO,2026-09-17,80.0,85.0,nbm_prob_tmax_p25,,dropped,,unavailable
20260917T13Z,KSFO,2026-09-17,80.0,85.0,nbm_prob_tmax_p50,,dropped,,unavailable
20260917T13Z,KSFO,2026-09-17,80.0,85.0,nbm_prob_tmax_p75,,dropped,,unavailable
20260917T13Z,KSFO,2026-09-17,80.0,85.0,nbm_prob_tmax_p90,,dropped,,unavailable
20260917T13Z,KSFO,2026-09-17,80.0,85.0,nbm_prob_tmax_mean,,dropped,,unavailable
20260917T13Z,KSFO,2026-09-17,80.0,85.0,nbm_prob_tmax_stddev,1.0,present,,unavailable
20260917T13Z,KSFO,2026-09-17,80.0,85.0,nbm_prob_tmax_iqr,2.0,present,,unavailable
20260917T13Z,KSFO,2026-09-17,80.0,85.0,nbm_prob_tmax_p10_p90_spread,3.0,present,,unavailable
20260917T13Z,KSFO,2026-09-17,80.0,85.0,nbm_prob_tmax_p50_vs_forecast_high,,dropped,,unavailable
20260917T13Z,KSFO,2026-09-17,80.0,85.0,nbm_prob_tmax_p90_vs_forecast_high,,dropped,,unavailable
20260917T13Z,KSFO,2026-09-17,80.0,85.0,nbm_prob_tmax_exceed_forecast_high,,dropped,,unavailable
20260917T13Z,KSFO,2026-09-17,80.0,85.0,nbm_prob_tmax_physical_valid_flag,0.0,present,0.0,unavailable
20260917T13Z,KSFO,2026-09-17,80.0,85.0,nbm_prob_tmax_impossible_flag,1.0,present,1.0,unavailable
20260917T13Z,KSFO,2026-09-17,80.0,85.0,nbm_prob_tmax_floor_gap,-20.0,present,,unavailable
20260917T19Z,KATL,2026-09-17,,85.0,nbm_prob_tmax_p10,70.0,present,,unavailable
20260917T19Z,KATL,2026-09-17,,85.0,nbm_prob_tmax_p25,71.0,present,,unavailable
20260917T19Z,KATL,2026-09-17,,85.0,nbm_prob_tmax_p50,72.0,present,,unavailable
20260917T19Z,KATL,2026-09-17,,85.0,nbm_prob_tmax_p75,73.0,present,,unavailable
20260917T19Z,KATL,2026-09-17,,85.0,nbm_prob_tmax_p90,73.0,present,,unavailable
20260917T19Z,KATL,2026-09-17,,85.0,nbm_prob_tmax_mean,72.0,present,,unavailable
20260917T19Z,KATL,2026-09-17,,85.0,nbm_prob_tmax_stddev,2.0,present,,unavailable
20260917T19Z,KATL,2026-09-17,,85.0,nbm_prob_tmax_iqr,2.0,present,,unavailable
20260917T19Z,KATL,2026-09-17,,85.0,nbm_prob_tmax_p10_p90_spread,3.0,present,,unavailable
20260917T19Z,KATL,2026-09-17,,85.0,nbm_prob_tmax_p50_vs_forecast_high,-13.0,present,,unavailable
20260917T19Z,KATL,2026-09-17,,85.0,nbm_prob_tmax_p90_vs_forecast_high,-12.0,present,,unavailable
20260917T19Z,KATL,2026-09-17,,85.0,nbm_prob_tmax_exceed_forecast_high,0.09999999999999998,present,,unavailable
