policy,city,ahead,hour_start,band_minutes,pulled_minutes,notional,pulled_notional,eligible_moves,large_moves,pulled_large_moves,t3_known_minutes,trade_rows,pulled_trade_rows,baseline_0_minutes,baseline_0_notional,baseline_0_large_moves,baseline_15_minutes,baseline_15_notional,baseline_15_large_moves,baseline_30_minutes,baseline_30_notional,baseline_30_large_moves,baseline_45_minutes,baseline_45_notional,baseline_45_large_moves,pulled_fraction,notional_fraction,large_move_fraction,t3_known_fraction,baseline_0_large_move_fraction,baseline_15_large_move_fraction,baseline_30_large_move_fraction,baseline_45_large_move_fraction,best_clock_large_move_fraction,lift_vs_best_clock
nbm_5,dallas,0,0,158400.0,4400.0,161433.99515804191,3192.998660010043,5593.0,990.0,7.0,123331.0,11508.0,242.0,4400.0,4848.590308011255,12.0,4400.0,5491.868783117389,11.0,4400.0,7377.600027007049,26.0,4400.0,5584.456002963914,37.0,0.027777777777777776,0.019778973176524165,0.007070707070707071,0.778604797979798,0.012121212121212121,0.011111111111111112,0.026262626262626262,0.03737373737373737,0.03737373737373737,0.1891891891891892
nbm_5,dallas,0,6,158400.0,4400.0,149514.14614243116,3366.7769630359485,4422.0,938.0,5.0,150480.0,9348.0,196.0,4400.0,4200.705977993144,15.0,4400.0,2297.9248840005002,13.0,4400.0,8330.023561030113,41.0,4400.0,2375.102321005881,17.0,0.027777777777777776,0.022518116512056773,0.005330490405117271,0.95,0.015991471215351813,0.013859275053304905,0.04371002132196162,0.01812366737739872,0.04371002132196162,0.12195121951219512
nbm_5,dallas,0,12,158400.0,4400.0,390405.0087740854,17891.421923962956,12268.0,4970.0,123.0,150480.0,18719.0,612.0,4400.0,11525.741673992714,107.0,4400.0,8217.58228602262,105.0,4400.0,6047.695101015184,74.0,4400.0,5615.230899989538,147.0,0.027777777777777776,0.04582784934072436,0.024748490945674044,0.95,0.021529175050301812,0.02112676056338028,0.01488933601609658,0.029577464788732393,0.029577464788732393,0.8367346938775511
nbm_5,dallas,0,18,158400.0,4400.0,136780.5996061944,5639.019770013515,1329.0,88.0,0.0,150480.0,2559.0,148.0,4400.0,12870.190785026745,8.0,4400.0,4413.034850010926,0.0,4400.0,1786.36096,0.0,4400.0,716.37336,0.0,0.027777777777777776,0.04122675135398471,0.0,0.95,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.0
nbm_5,dallas,1,0,154440.0,4290.0,96860.0615951504,3152.4306330139752,2126.0,339.0,8.0,0.0,5468.0,204.0,4290.0,1851.3208799996466,0.0,4290.0,994.2769260070779,1.0,4290.0,2228.247231990296,2.0,4290.0,553.2883659737148,0.0,0.027777777777777776,0.032546238161506716,0.02359882005899705,0.0,0.0,0.0029498525073746312,0.0058997050147492625,0.0,0.0058997050147492625,4.0
nbm_5,dallas,1,6,154440.0,4290.0,61739.50335338602,4755.797886926004,1441.0,138.0,13.0,0.0,3790.0,193.0,4290.0,5912.799935924812,8.0,4290.0,1341.4827449949732,0.0,4290.0,1423.5266280356657,5.0,4290.0,2069.4573980022847,1.0,0.027777777777777776,0.07703006387506321,0.09420289855072464,0.0,0.057971014492753624,0.0,0.036231884057971016,0.007246376811594203,0.057971014492753624,1.625
nbm_5,dallas,1,12,156409.0,4290.0,87197.85506084756,4231.219740044458,1728.0,230.0,6.0,0.0,4717.0,146.0,4290.0,4344.803449087175,12.0,4290.0,966.8156610005302,1.0,4290.0,1971.6500299887498,10.0,4290.0,1759.5434230188152,3.0,0.02742808917645404,0.04852435575498812,0.02608695652173913,0.0,0.05217391304347826,0.004347826086956522,0.043478260869565216,0.013043478260869565,0.05217391304347826,0.5
nbm_5,dallas,1,18,158400.0,4400.0,60639.97043397008,1501.925545995618,1839.0,217.0,14.0,0.0,4365.0,144.0,4400.0,993.3414320003723,7.0,4400.0,3236.2718799788636,24.0,4400.0,1581.4633910012035,13.0,4400.0,1003.5373359934655,1.0,0.027777777777777776,0.02476791356010045,0.06451612903225806,0.0,0.03225806451612903,0.11059907834101383,0.059907834101382486,0.004608294930875576,0.11059907834101383,0.5833333333333333
nbm_5,dallas,2,0,53863.0,1090.0,6754.852308096471,87.41429600061947,347.0,212.0,16.0,0.0,711.0,39.0,1090.0,87.41429600061947,16.0,1090.0,31.90869900008485,0.0,1090.0,56.452799999599996,4.0,1090.0,71.502899000318,9.0,0.02023652600115107,0.012940963327331871,0.07547169811320754,0.0,0.07547169811320754,0.0,0.018867924528301886,0.04245283018867924,0.07547169811320754,1.0
nbm_5,dallas,2,6,92488.0,2530.0,18178.380520997798,431.7970549997488,573.0,174.0,0.0,0.0,1424.0,45.0,2530.0,407.3987100001486,4.0,2530.0,125.54529800037943,0.0,2530.0,1164.680491003148,14.0,2530.0,163.58253400087625,4.0,0.027354900095147478,0.023753329098870013,0.0,0.0,0.022988505747126436,0.0,0.08045977011494253,0.022988505747126436,0.08045977011494253,0.0
nbm_5,dallas,2,12,99000.0,2750.0,16773.762589063546,1149.4427250022707,576.0,108.0,10.0,0.0,1342.0,61.0,2750.0,486.55047100878994,0.0,2750.0,916.451419007947,12.0,2750.0,888.2925250012003,2.0,2750.0,626.3259990029636,1.0,0.027777777777777776,0.06852623070697952,0.09259259259259259,0.0,0.0,0.1111111111111111,0.018518518518518517,0.009259259259259259,0.1111111111111111,0.8333333333333334
nbm_5,dallas,2,18,131296.0,3542.0,26461.468170922486,1372.8972960005603,897.0,153.0,21.0,0.0,2312.0,194.0,3542.0,1838.3143960022517,23.0,3542.0,365.3922930058019,5.0,3542.0,340.75696999921627,3.0,3542.0,352.9334990025385,3.0,0.02697721179624665,0.051882884469320024,0.13725490196078433,0.0,0.1503267973856209,0.032679738562091505,0.0196078431372549,0.0196078431372549,0.1503267973856209,0.9130434782608697
nbm_5,denver,0,0,158400.0,4400.0,101657.82373714044,5467.391946014982,3847.0,967.0,28.0,126555.0,8011.0,397.0,4400.0,8287.075834038977,48.0,4400.0,1087.3181339528928,2.0,4400.0,2742.007157968264,66.0,4400.0,5345.989646993119,12.0,0.027777777777777776,0.05378230366363316,0.028955532574974147,0.7989583333333333,0.04963805584281282,0.002068252326783868,0.06825232678386763,0.012409513960703205,0.06825232678386763,0.4242424242424243
nbm_5,denver,0,6,158400.0,4400.0,73409.57190894606,2578.3684350037097,2301.0,550.0,4.0,152823.0,5344.0,102.0,4400.0,2852.5348990217403,11.0,4400.0,1242.359085000573,11.0,4400.0,2306.117933973694,21.0,4400.0,1049.5282119975027,13.0,0.027777777777777776,0.03512305504521675,0.007272727272727273,0.9647916666666667,0.02,0.02,0.038181818181818185,0.023636363636363636,0.038181818181818185,0.19047619047619047
nbm_5,denver,0,12,158400.0,4400.0,338871.6618108233,9938.670794955291,6446.0,2359.0,57.0,154440.0,11650.0,292.0,4400.0,8045.6822379916075,45.0,4400.0,10574.935886983141,62.0,4400.0,6381.2029329989155,77.0,4400.0,2130.198764998205,35.0,0.027777777777777776,0.029328716192573226,0.024162780839338704,0.975,0.01907587961000424,0.02628232301822806,0.032640949554896145,0.01483679525222552,0.032640949554896145,0.7402597402597403
nbm_5,denver,0,18,158400.0,4400.0,60772.365050960696,1817.7494230032335,454.0,30.0,0.0,154121.0,1150.0,79.0,4400.0,6011.2408810034585,0.0,4400.0,8326.993005006045,0.0,4400.0,2901.138350005996,0.0,4400.0,2164.0310099999997,0.0,0.027777777777777776,0.029910789574816757,0.0,0.9729861111111111,0.0,0.0,0.0,0.0,0.0,
nbm_5,denver,1,0,154440.0,4290.0,48465.89087289359,2488.7619259883504,1494.0,195.0,6.0,0.0,3911.0,202.0,4290.0,3649.208005983424,14.0,4290.0,2773.507770992544,8.0,4290.0,1013.3490689870868,3.0,4290.0,802.6321759938129,3.0,0.027777777777777776,0.05135079292187913,0.03076923076923077,0.0,0.07179487179487179,0.041025641025641026,0.015384615384615385,0.015384615384615385,0.07179487179487179,0.4285714285714286
nbm_5,denver,1,6,154440.0,4290.0,58915.55076902338,1902.3248879786725,2303.0,315.0,2.0,0.0,5358.0,152.0,4290.0,2263.8914809858534,8.0,4290.0,1124.7243930033012,0.0,4290.0,1158.2208979860372,2.0,4290.0,264.5609339996294,1.0,0.027777777777777776,0.03228901135859154,0.006349206349206349,0.0,0.025396825396825397,0.0,0.006349206349206349,0.0031746031746031746,0.025396825396825397,0.25
nbm_5,denver,1,12,157058.0,4290.0,64379.43309419098,2933.8327240230415,1679.0,303.0,42.0,0.0,4174.0,207.0,4290.0,2159.1695030341834,35.0,4290.0,1108.085661997062,10.0,4290.0,4073.7964210064724,7.0,4290.0,2068.5553639887376,0.0,0.02731474996498109,0.045570962386864575,0.13861386138613863,0.0,0.11551155115511551,0.033003300330033,0.0231023102310231,0.0,0.11551155115511551,1.2000000000000002
nbm_5,denver,1,18,158400.0,4400.0,53746.94072296166,831.1514230012119,1545.0,255.0,1.0,0.0,3761.0,78.0,4400.0,1604.6460899980584,5.0,4400.0,1935.3069219901593,4.0,4400.0,1583.0047250073987,4.0,4400.0,1147.5207750015052,0.0,0.027777777777777776,0.015464162458759798,0.00392156862745098,0.0,0.0196078431372549,0.01568627450980392,0.01568627450980392,0.0,0.0196078431372549,0.2
nbm_5,denver,2,0,69652.0,1188.0,1970.6452090002817,0.0,100.0,63.0,0.0,0.0,265.0,0.0,1188.0,0.0,0.0,1188.0,68.45178200104965,3.0,1188.0,0.0,0.0,1188.0,11.999998000452035,1.0,0.017056222362602652,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.015873015873015872,0.047619047619047616,0.0
nbm_5,denver,2,6,93786.0,2530.0,9122.160800049296,51.602953000014,300.0,112.0,0.0,0.0,814.0,14.0,2530.0,161.44097100328747,1.0,2530.0,125.51160000091603,0.0,2530.0,81.11129900018983,0.0,2530.0,52.170878000248,0.0,0.026976307764485105,0.005656878247501967,0.0,0.0,0.008928571428571428,0.0,0.0,0.0,0.008928571428571428,0.0
nbm_5,denver,2,12,99000.0,2750.0,17372.01548596773,1173.7973020014279,666.0,154.0,11.0,0.0,1514.0,86.0,2750.0,1235.7295320002597,15.0,2750.0,658.4708939994977,3.0,2750.0,1597.8133220000568,1.0,2750.0,285.53627599982246,2.0,0.027777777777777776,0.06756828549626635,0.07142857142857142,0.0,0.09740259740259741,0.01948051948051948,0.006493506493506494,0.012987012987012988,0.09740259740259741,0.7333333333333333
nbm_5,denver,2,18,140460.0,3493.0,31973.713141064847,493.67830000260824,924.0,197.0,11.0,0.0,2393.0,47.0,3493.0,687.5495410068306,15.0,3493.0,387.2457659991492,2.0,3493.0,451.6348369996058,9.0,3493.0,437.1088680024921,1.0,0.024868289904599175,0.015440130391629793,0.05583756345177665,0.0,0.07614213197969544,0.01015228426395939,0.04568527918781726,0.005076142131979695,0.07614213197969544,0.7333333333333333
nbm_5,houston,0,0,158400.0,4400.0,130832.47879496904,6492.155415011207,5097.0,1312.0,54.0,126639.0,10387.0,358.0,4400.0,2867.7683760247996,93.0,4400.0,2482.7345979965476,11.0,4400.0,3733.0579579846676,31.0,4400.0,3979.3060529930603,47.0,0.027777777777777776,0.04962189415661253,0.041158536585365856,0.7994886363636363,0.07088414634146341,0.008384146341463415,0.023628048780487805,0.035823170731707314,0.07088414634146341,0.5806451612903226
nbm_5,houston,0,6,158400.0,4400.0,161535.52894613403,2004.5802500002665,5708.0,1737.0,17.0,154440.0,10731.0,212.0,4400.0,1676.7765050085684,16.0,4400.0,3660.034589000757,27.0,4400.0,5219.647129002089,30.0,4400.0,3819.4184160118803,70.0,0.027777777777777776,0.012409531593936329,0.00978698906160046,0.975,0.009211283822682787,0.015544041450777202,0.017271157167530225,0.04029936672423719,0.04029936672423719,0.24285714285714288
nbm_5,houston,0,12,158400.0,4400.0,335083.4375550472,21408.35210895353,10521.0,4772.0,184.0,154440.0,16436.0,716.0,4400.0,12379.822412051963,150.0,4400.0,5130.397363027704,108.0,4400.0,3729.296787982699,104.0,4400.0,6075.772227023702,170.0,0.027777777777777776,0.06388961586750042,0.038558256496227995,0.975,0.03143336127409891,0.022632020117351215,0.02179379715004191,0.03562447611064543,0.03562447611064543,1.0823529411764705
nbm_5,houston,0,18,158400.0,4400.0,73181.68949969983,645.73461,650.0,19.0,0.0,154440.0,1493.0,21.0,4400.0,4367.513835940661,0.0,4400.0,2908.609198000024,0.0,4400.0,1037.0077600188401,0.0,4400.0,369.70992,0.0,0.027777777777777776,0.008823718260872464,0.0,0.975,0.0,0.0,0.0,0.0,0.0,
nbm_5,houston,1,0,154440.0,4290.0,65104.79837210215,4378.077153004439,2145.0,421.0,20.0,0.0,5059.0,260.0,4290.0,2078.4604450117945,16.0,4290.0,2316.4462829830204,9.0,4290.0,2333.353941984719,11.0,4290.0,1282.5434720009623,9.0,0.027777777777777776,0.0672466125765697,0.047505938242280284,0.0,0.03800475059382423,0.021377672209026127,0.026128266033254157,0.021377672209026127,0.03800475059382423,1.25
nbm_5,houston,1,6,154440.0,4290.0,68240.49951296495,2223.4391639765604,2112.0,228.0,2.0,0.0,4971.0,139.0,4290.0,1125.2177479728794,8.0,4290.0,4061.836230977766,15.0,4290.0,1856.965598995898,9.0,4290.0,426.81668100189955,0.0,0.027777777777777776,0.03258239871989992,0.008771929824561403,0.0,0.03508771929824561,0.06578947368421052,0.039473684210526314,0.0,0.06578947368421052,0.13333333333333333
nbm_5,houston,1,12,156398.0,4290.0,58973.90412005301,1523.6744299882546,2065.0,344.0,1.0,0.0,4707.0,89.0,4290.0,2344.2927809889734,7.0,4290.0,1909.3148309926717,6.0,4290.0,1214.840421993614,1.0,4290.0,427.266455001664,4.0,0.027430018286678858,0.025836417865205512,0.0029069767441860465,0.0,0.020348837209302327,0.01744186046511628,0.0029069767441860465,0.011627906976744186,0.020348837209302327,0.14285714285714285
nbm_5,houston,1,18,158400.0,4400.0,51369.63159198452,2392.1676539944274,2103.0,391.0,25.0,0.0,4663.0,267.0,4400.0,1846.5290510056507,12.0,4400.0,2315.507422010782,12.0,4400.0,1254.1925670035769,7.0,4400.0,645.2681749997623,1.0,0.027777777777777776,0.046567740119197,0.0639386189258312,0.0,0.030690537084398978,0.030690537084398978,0.017902813299232736,0.0025575447570332483,0.030690537084398978,2.0833333333333335
nbm_5,houston,2,0,52492.0,891.0,2602.4765690082554,0.0,156.0,50.0,0.0,0.0,384.0,0.0,891.0,0.0,0.0,891.0,0.0,0.0,891.0,43.7572,2.0,891.0,4.84,0.0,0.01697401508801341,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.0
nbm_5,houston,2,6,92466.0,2530.0,8032.679454981915,106.03846999754208,354.0,120.0,4.0,0.0,1013.0,14.0,2530.0,145.7758709994635,5.0,2530.0,92.1167980016367,1.0,2530.0,99.66269400068636,1.0,2530.0,5.657500000000001,1.0,0.027361408517725436,0.013200884037738664,0.03333333333333333,0.0,0.041666666666666664,0.008333333333333333,0.008333333333333333,0.008333333333333333,0.041666666666666664,0.8
nbm_5,houston,2,12,99000.0,2750.0,19448.811337963107,899.1061710000486,844.0,144.0,1.0,0.0,1739.0,47.0,2750.0,490.7252140023776,0.0,2750.0,1416.8893440030897,10.0,2750.0,135.23994100104935,1.0,2750.0,55.82999800000016,0.0,0.027777777777777776,0.04622936360357603,0.006944444444444444,0.0,0.0,0.06944444444444445,0.006944444444444444,0.0,0.06944444444444445,0.09999999999999999
nbm_5,houston,2,18,131164.0,3454.0,26127.413204025957,463.00285900045986,833.0,170.0,17.0,0.0,2131.0,70.0,3454.0,706.689735001965,26.0,3454.0,422.5057740025807,9.0,3454.0,238.25375400149693,3.0,3454.0,193.81327200064027,4.0,0.026333445152633344,0.017720960562950642,0.1,0.0,0.15294117647058825,0.052941176470588235,0.01764705882352941,0.023529411764705882,0.15294117647058825,0.6538461538461539
nbm_5,los-angeles,0,0,158400.0,4400.0,193865.1931845966,5934.862290015268,9297.0,3279.0,145.0,126628.0,16409.0,918.0,4400.0,6038.141162026925,123.0,4400.0,5784.052360783396,39.0,4400.0,3554.50930602079,41.0,4400.0,6950.2932840262465,63.0,0.027777777777777776,0.030613346276988196,0.04422079902409271,0.799419191919192,0.03751143641354071,0.011893870082342177,0.012503812137846905,0.0192131747483989,0.03751143641354071,1.1788617886178863
nbm_5,los-angeles,0,6,158400.0,4400.0,252293.09662880225,16660.15979500706,11532.0,5251.0,176.0,154440.0,19648.0,685.0,4400.0,13148.887797005089,143.0,4400.0,4326.559361983012,127.0,4400.0,8129.618795968642,153.0,4400.0,5410.335476953827,219.0,0.027777777777777776,0.06603494117605241,0.03351742525233289,0.975,0.02723290801752047,0.024185869358217482,0.02913730717958484,0.04170634164920967,0.04170634164920967,0.8036529680365296
nbm_5,los-angeles,0,12,158400.0,4400.0,369901.824433433,11372.63815697733,9820.0,4643.0,111.0,154121.0,15627.0,445.0,4400.0,18333.89497398115,111.0,4400.0,5954.682945951473,142.0,4400.0,7560.295411015619,121.0,4400.0,9947.447057994665,146.0,0.027777777777777776,0.03074501774733456,0.02390695670902434,0.9729861111111111,0.02390695670902434,0.030583674348481586,0.026060736592720225,0.03144518630195994,0.03144518630195994,0.7602739726027397
nbm_5,los-angeles,0,18,158400.0,4400.0,58474.10907156955,4251.477510993347,763.0,10.0,5.0,154440.0,1446.0,257.0,4400.0,4624.354260993347,5.0,4400.0,2599.8784800017693,0.0,4400.0,1364.5790880003296,0.0,4400.0,1119.94194,0.0,0.027777777777777776,0.07270700791336109,0.5,0.975,0.5,0.0,0.0,0.0,0.5,1.0
nbm_5,los-angeles,1,0,154440.0,4290.0,60430.073720890614,2285.287192003383,1485.0,205.0,3.0,0.0,3744.0,166.0,4290.0,3326.5488700032456,6.0,4290.0,757.1913470012464,1.0,4290.0,979.6126299921293,4.0,4290.0,139.6357710013817,0.0,0.027777777777777776,0.03781705120133523,0.014634146341463415,0.0,0.02926829268292683,0.004878048780487805,0.01951219512195122,0.0,0.02926829268292683,0.5
nbm_5,los-angeles,1,6,154440.0,4290.0,95535.56499723051,1361.8812849847077,3264.0,798.0,11.0,0.0,6661.0,94.0,4290.0,1491.0784070368786,1.0,4290.0,1200.2375909941502,12.0,4290.0,3711.63208499353,4.0,4290.0,1451.521836055349,10.0,0.027777777777777776,0.014255228249544422,0.013784461152882205,0.0,0.0012531328320802004,0.015037593984962405,0.005012531328320802,0.012531328320802004,0.015037593984962405,0.9166666666666666
nbm_5,los-angeles,1,12,157716.0,4345.0,91851.00345409635,1633.8461029854163,3009.0,442.0,19.0,0.0,6334.0,191.0,4345.0,3345.6001309780927,19.0,4345.0,2619.1799540091797,19.0,4345.0,2060.2364779869954,3.0,4345.0,2230.1335370060524,2.0,0.027549519389282,0.01778800493782249,0.042986425339366516,0.0,0.042986425339366516,0.042986425339366516,0.006787330316742082,0.004524886877828055,0.042986425339366516,1.0
nbm_5,los-angeles,1,18,158400.0,4400.0,77741.7617679034,1499.5055479839518,3373.0,935.0,23.0,0.0,6643.0,137.0,4400.0,1379.0586419888648,3.0,4400.0,1658.9227119832321,23.0,4400.0,1099.480844988446,11.0,4400.0,1054.1750759847234,12.0,0.027777777777777776,0.019288288738049157,0.02459893048128342,0.0,0.0032085561497326204,0.02459893048128342,0.011764705882352941,0.012834224598930482,0.02459893048128342,1.0
nbm_5,los-angeles,2,0,16192.0,1265.0,1903.4509469960765,16.149997999999997,112.0,75.0,2.0,0.0,276.0,6.0,1265.0,156.5699980003109,1.0,1265.0,50.29449699993833,1.0,1265.0,330.5557939981905,23.0,1265.0,132.24999899369263,0.0,0.078125,0.008484588492016068,0.02666666666666667,0.0,0.013333333333333334,0.013333333333333334,0.30666666666666664,0.0,0.30666666666666664,0.08695652173913045
nbm_5,los-angeles,2,6,95104.0,2640.0,24280.50395397509,358.5888389985973,871.0,391.0,3.0,0.0,2062.0,58.0,2640.0,1501.0577900036146,19.0,2640.0,864.4487469973914,27.0,2640.0,1151.769460022032,3.0,2640.0,471.90857300002705,1.0,0.027759084791386272,0.014768591281232068,0.0076726342710997444,0.0,0.04859335038363171,0.06905370843989769,0.0076726342710997444,0.0025575447570332483,0.06905370843989769,0.11111111111111112
nbm_5,los-angeles,2,12,99264.0,3014.0,22400.74611499349,666.9920759990323,1156.0,182.0,8.0,0.0,2352.0,122.0,3014.0,566.9686039997839,8.0,3014.0,696.686387006325,19.0,3014.0,772.4679269976006,8.0,3014.0,224.12874199954845,7.0,0.030363475177304963,0.029775440182887237,0.04395604395604396,0.0,0.04395604395604396,0.1043956043956044,0.04395604395604396,0.038461538461538464,0.1043956043956044,0.4210526315789474
nbm_5,los-angeles,2,18,149358.0,3960.0,51682.209555031375,1501.5954729944976,1540.0,309.0,33.0,0.0,3587.0,187.0,3960.0,1824.6535800251238,32.0,3960.0,861.7154760021413,5.0,3960.0,1238.0528320009525,4.0,3960.0,1430.695811990634,4.0,0.026513477684489615,0.02905439774968588,0.10679611650485436,0.0,0.10355987055016182,0.016181229773462782,0.012944983818770227,0.012944983818770227,0.10355987055016182,1.03125
nbm_5,miami,0,0,158400.0,4400.0,270558.9184309986,9451.99787401059,8728.0,1553.0,33.0,126919.0,16681.0,466.0,4400.0,5524.373104990581,22.0,4400.0,3310.5438890058467,21.0,4400.0,4259.463816987194,21.0,4400.0,13692.09209697545,41.0,0.027777777777777776,0.03493508152983381,0.021249195106245976,0.8012563131313132,0.014166130070830651,0.013522215067611075,0.013522215067611075,0.026400515132002575,0.026400515132002575,0.8048780487804879
nbm_5,miami,0,6,158400.0,4400.0,361781.328597926,17759.602323970714,12947.0,4557.0,62.0,154440.0,20478.0,543.0,4400.0,5366.553606044199,45.0,4400.0,3767.9213549365727,54.0,4400.0,11051.134099963345,121.0,4400.0,6643.583270009566,69.0,0.027777777777777776,0.04908932805570034,0.013605442176870748,0.975,0.009874917709019092,0.01184990125082291,0.026552556506473556,0.015141540487162607,0.026552556506473556,0.512396694214876
nbm_5,miami,0,12,158400.0,4400.0,562672.0283846685,25311.99455787782,14850.0,7581.0,287.0,154121.0,21933.0,1017.0,4400.0,18879.27181196322,350.0,4400.0,15270.313337074353,281.0,4400.0,7045.621994107682,135.0,4400.0,6102.46778998817,122.0,0.027777777777777776,0.04498534364778015,0.03785780240073869,0.9729861111111111,0.046168051708217916,0.03706635008574067,0.01780767708745548,0.016092863738293103,0.046168051708217916,0.82
nbm_5,miami,0,18,158400.0,4400.0,108509.405768416,4545.100338268874,480.0,15.0,0.0,154440.0,1337.0,28.0,4400.0,3495.5926059972044,0.0,4400.0,1366.6742889847487,0.0,4400.0,2316.1187547196187,0.0,4400.0,2093.8895200254997,0.0,0.027777777777777776,0.041886694578064154,0.0,0.975,0.0,0.0,0.0,0.0,0.0,
nbm_5,miami,1,0,154440.0,4290.0,82708.53158707212,8129.288202019078,2231.0,243.0,7.0,0.0,5373.0,242.0,4290.0,6821.266832014597,4.0,4290.0,2656.5883000102262,12.0,4290.0,1917.2429840279299,1.0,4290.0,339.7605179992859,0.0,0.027777777777777776,0.09828838749798018,0.02880658436213992,0.0,0.01646090534979424,0.04938271604938271,0.00411522633744856,0.0,0.04938271604938271,0.5833333333333334
nbm_5,miami,1,6,154440.0,4290.0,90277.4919808585,4792.68484401955,2586.0,333.0,31.0,0.0,6432.0,360.0,4290.0,5963.561885012084,40.0,4290.0,4093.757068965465,2.0,4290.0,2313.626496953482,16.0,4290.0,920.9046369752589,0.0,0.027777777777777776,0.05308836941367114,0.09309309309309309,0.0,0.12012012012012012,0.006006006006006006,0.04804804804804805,0.0,0.12012012012012012,0.775
nbm_5,miami,1,12,155749.0,4290.0,81321.38255176933,4006.613998946481,2631.0,322.0,11.0,0.0,6511.0,308.0,4290.0,2520.5636589614846,8.0,4290.0,1123.1666460018562,9.0,4290.0,3472.9931599648794,4.0,4290.0,1837.4291779972245,0.0,0.027544318101560845,0.04926888689325792,0.034161490683229816,0.0,0.024844720496894408,0.027950310559006212,0.012422360248447204,0.0,0.027950310559006212,1.2222222222222223
nbm_5,miami,1,18,158400.0,4400.0,141424.598107966,1850.5047120173833,3083.0,374.0,12.0,0.0,6959.0,180.0,4400.0,4246.493940054191,12.0,4400.0,3233.2140720023312,22.0,4400.0,2569.95537598743,7.0,4400.0,1266.278661999996,2.0,0.027777777777777776,0.013084744356881083,0.03208556149732621,0.0,0.03208556149732621,0.058823529411764705,0.01871657754010695,0.0053475935828877,0.058823529411764705,0.5454545454545455
nbm_5,miami,2,0,37320.0,897.0,2165.653835012399,14.850000000000001,148.0,84.0,0.0,0.0,352.0,3.0,897.0,14.850000000000001,0.0,897.0,22.857999000048704,0.0,897.0,19.65,1.0,897.0,48.38979799984447,5.0,0.024035369774919615,0.006857051556402124,0.0,0.0,0.0,0.0,0.011904761904761904,0.05952380952380952,0.05952380952380952,0.0
nbm_5,miami,2,6,91784.0,2530.0,14682.15874900465,572.328378006639,513.0,111.0,7.0,0.0,1253.0,45.0,2530.0,563.0737770162331,4.0,2530.0,912.1004649730115,8.0,2530.0,90.03388500160422,2.0,2530.0,234.57189699926084,9.0,0.027564717162032598,0.03898121439706126,0.06306306306306306,0.0,0.036036036036036036,0.07207207207207207,0.018018018018018018,0.08108108108108109,0.08108108108108109,0.7777777777777777
nbm_5,miami,2,12,98384.0,2750.0,20787.07603807808,1078.3465480073705,947.0,119.0,22.0,0.0,2061.0,87.0,2750.0,238.3753680005847,1.0,2750.0,1167.07571400227,4.0,2750.0,477.4997500003932,1.0,2750.0,376.4042989950785,2.0,0.02795169946332737,0.051875816783083825,0.18487394957983194,0.0,0.008403361344537815,0.03361344537815126,0.008403361344537815,0.01680672268907563,0.03361344537815126,5.500000000000001
nbm_5,miami,2,18,122056.0,3542.0,30079.644665950167,452.46788500044113,1081.0,226.0,12.0,0.0,2724.0,65.0,3542.0,797.6506360076587,12.0,3542.0,377.23219399838837,7.0,3542.0,485.99572299576283,15.0,3542.0,268.4752300019963,25.0,0.02901946647440519,0.015042328126722517,0.05309734513274336,0.0,0.05309734513274336,0.030973451327433628,0.06637168141592921,0.11061946902654868,0.11061946902654868,0.48
nbm_5,nyc,0,0,158400.0,4400.0,330831.83274462534,13347.168985016628,10218.0,2024.0,98.0,126956.0,17679.0,730.0,4400.0,10025.455250013463,59.0,4400.0,5635.476014985457,23.0,4400.0,12322.058169041098,36.0,4400.0,6683.111468007611,50.0,0.027777777777777776,0.040344270605058526,0.04841897233201581,0.801489898989899,0.0291501976284585,0.011363636363636364,0.017786561264822136,0.024703557312252964,0.0291501976284585,1.6610169491525422
nbm_5,nyc,0,6,158400.0,4400.0,361063.8710499485,4023.3897200492547,13182.0,3741.0,28.0,154440.0,22131.0,281.0,4400.0,2487.9499620081656,26.0,4400.0,5183.813071005749,34.0,4400.0,12212.320263971853,119.0,4400.0,7609.405881044055,37.0,0.027777777777777776,0.011143152341300498,0.007484629778134189,0.975,0.006950013365410318,0.0090884790163058,0.0318096765570703,0.009890403635391606,0.0318096765570703,0.23529411764705882
nbm_5,nyc,0,12,158400.0,4400.0,676065.1761569926,39213.417190068096,21193.0,10183.0,388.0,154440.0,31439.0,1264.0,4400.0,32129.91707491619,399.0,4400.0,24947.220599060318,429.0,4400.0,9473.279288009737,325.0,4400.0,9892.42885896929,468.0,0.027777777777777776,0.058002421324186273,0.03810272021997447,0.975,0.039182951978788176,0.04212903859373466,0.031915938328586864,0.04595895119316508,0.04595895119316508,0.8290598290598291
nbm_5,nyc,0,18,158400.0,4400.0,221390.90250989413,3363.4987570054504,2497.0,469.0,32.0,154440.0,4342.0,86.0,4400.0,8290.88256802308,11.0,4400.0,8075.576387998841,7.0,4400.0,2695.6228360000555,2.0,4400.0,4113.786263968229,9.0,0.027777777777777776,0.015192578913016234,0.06823027718550106,0.975,0.023454157782515993,0.014925373134328358,0.0042643923240938165,0.019189765458422176,0.023454157782515993,2.9090909090909087
