stratum,market_id,target_date,snapshot_id,captured_at_utc,local_time,minute_of_day,window,native_unit,frozen_mechanism,raw_transition_kind,raw_removed_minutes,raw_added_minutes,raw_same_minute_value_changes,served_cutoff_hour,served_high_so_far,previous_served_high_so_far,settled_high,max_captured_at_utc_used,max_prior_captured_at_utc_used,observable_recovered_rows,observable_recovered_minutes,observable_max_recovered_source_captured_at_utc,envelope_max_cutoff_hour,envelope_max_high_so_far,envelope_max_previous_high_so_far,envelope_max_delta_from_served,envelope_max_event_repaired,envelope_max_exceeds_settled_high,envelope_last_cutoff_hour,envelope_last_high_so_far,envelope_last_previous_high_so_far,envelope_last_delta_from_served,envelope_last_event_repaired,envelope_last_exceeds_settled_high,m5_m3_label_gate_cutoff_hour,m5_m3_label_gate_high_so_far,m5_m3_label_gate_previous_high_so_far,m5_m3_label_gate_delta_from_served,m5_m3_label_gate_event_repaired,m5_m3_label_gate_exceeds_settled_high,observable_no_published_at_or_after_cutoff_hour,observable_no_published_at_or_after_high_so_far,observable_no_published_at_or_after_previous_high_so_far,observable_no_published_at_or_after_delta_from_served,observable_no_published_at_or_after_event_repaired,observable_no_published_at_or_after_exceeds_settled_high
B,denver,2026-06-19,20260619T175345-0400,2026-06-19T21:53:45.262838+00:00,15:53:44.684581,953,peak_heating_window,F,M5_cutoff_change,timestamp_set_changed,898,,,14,78,82,83,2026-06-19T21:53:45.262838+00:00,2026-06-19T21:52:44.289042+00:00,1,898,2026-06-19T21:52:44.289042+00:00,14,78,78,0,true,false,14,78,78,0,true,false,14,78,82,0,false,false,14,78,78,0,true,false
B,denver,2026-06-19,20260619T203105-0400,2026-06-20T00:31:05.068889+00:00,18:30:43.360864,1110,other,F,M5_cutoff_change,timestamp_set_changed,1078,,,17,82,83,83,2026-06-20T00:31:05.068889+00:00,2026-06-20T00:28:31.095768+00:00,1,1078,2026-06-20T00:28:31.095768+00:00,17,82,82,0,true,false,17,82,82,0,true,false,17,82,83,0,false,false,17,82,82,0,true,false
B,denver,2026-06-20,20260620T022839-0400,2026-06-20T06:28:39.324010+00:00,00:28:38.851283,28,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,61,62,88,2026-06-20T06:28:39.324010+00:00,2026-06-20T06:25:45.032012+00:00,0,,,7,61,62,0,false,false,7,61,62,0,false,false,7,61,62,0,false,false,7,61,62,0,false,false
B,denver,2026-06-20,20260620T025840-0400,2026-06-20T06:58:40.677104+00:00,00:58:40.403822,58,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,60,61,88,2026-06-20T06:58:40.677104+00:00,2026-06-20T06:45:43.232249+00:00,0,,,7,60,61,0,false,false,7,60,61,0,false,false,7,60,61,0,false,false,7,60,61,0,false,false
B,denver,2026-06-20,20260620T032840-0400,2026-06-20T07:28:40.973241+00:00,01:28:40.727593,88,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,59,60,88,2026-06-20T07:28:40.973241+00:00,2026-06-20T07:25:42.392617+00:00,0,,,7,59,60,0,false,false,7,59,60,0,false,false,7,59,60,0,false,false,7,59,60,0,false,false
B,denver,2026-06-20,20260620T033242-0400,2026-06-20T07:32:42.755546+00:00,01:32:42.514576,92,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,59,60,88,2026-06-20T07:32:42.755546+00:00,2026-06-20T07:31:44.385415+00:00,0,,,7,59,60,0,false,false,7,59,60,0,false,false,7,59,60,0,false,false,7,59,60,0,false,false
B,denver,2026-06-20,20260620T033440-0400,2026-06-20T07:34:40.175908+00:00,01:34:39.940313,94,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,59,60,88,2026-06-20T07:34:40.175908+00:00,2026-06-20T07:33:41.234035+00:00,0,,,7,59,60,0,false,false,7,59,60,0,false,false,7,59,60,0,false,false,7,59,60,0,false,false
B,denver,2026-06-20,20260620T035839-0400,2026-06-20T07:58:39.155877+00:00,01:58:38.873911,118,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,58,59,88,2026-06-20T07:58:39.155877+00:00,2026-06-20T07:55:45.095087+00:00,0,,,7,58,59,0,false,false,7,58,59,0,false,false,7,58,59,0,false,false,7,58,59,0,false,false
B,denver,2026-06-20,20260620T043041-0400,2026-06-20T08:30:41.043526+00:00,02:30:40.816740,150,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,57,58,88,2026-06-20T08:30:41.043526+00:00,2026-06-20T08:15:46.647690+00:00,0,,,7,57,58,0,false,false,7,57,58,0,false,false,7,57,58,0,false,false,7,57,58,0,false,false
B,denver,2026-06-20,20260620T043541-0400,2026-06-20T08:35:41.410805+00:00,02:35:41.190057,155,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,57,58,88,2026-06-20T08:35:41.410805+00:00,2026-06-20T08:34:41.952702+00:00,0,,,7,57,58,0,false,false,7,57,58,0,false,false,7,57,58,0,false,false,7,57,58,0,false,false
B,denver,2026-06-20,20260620T045841-0400,2026-06-20T08:58:41.516421+00:00,02:58:41.303411,178,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,56,57,88,2026-06-20T08:58:41.516421+00:00,2026-06-20T08:55:44.514419+00:00,0,,,7,56,57,0,false,false,7,56,57,0,false,false,7,56,57,0,false,false,7,56,57,0,false,false
B,denver,2026-06-20,20260620T090343-0400,2026-06-20T13:03:43.864921+00:00,07:03:43.594222,423,other,F,M3_rows_dropped,timestamp_set_changed,418,,,7,59,61,88,2026-06-20T13:03:43.864921+00:00,2026-06-20T13:02:47.243788+00:00,1,418,2026-06-20T13:02:47.243788+00:00,7,61,61,2,true,false,7,61,61,2,true,false,7,61,61,2,true,false,7,61,61,2,true,false
B,denver,2026-06-20,20260620T090551-0400,2026-06-20T13:05:51.124454+00:00,07:05:50.866056,425,other,F,M3_rows_dropped,timestamp_set_changed,418,,,7,59,61,88,2026-06-20T13:05:51.124454+00:00,2026-06-20T13:04:53.552804+00:00,1,418,2026-06-20T13:04:53.552804+00:00,7,61,61,2,true,false,7,61,61,2,true,false,7,61,61,2,true,false,7,61,61,2,true,false
B,denver,2026-06-20,20260620T091948-0400,2026-06-20T13:19:48.503285+00:00,07:19:48.235646,439,other,F,M3_rows_dropped,timestamp_set_changed,418,,,7,59,61,88,2026-06-20T13:19:48.503285+00:00,2026-06-20T13:18:41.365916+00:00,1,418,2026-06-20T13:18:41.365916+00:00,7,61,61,2,true,false,7,61,61,2,true,false,7,61,61,2,true,false,7,61,61,2,true,false
B,denver,2026-06-20,20260620T104332-0400,2026-06-20T14:43:32.026546+00:00,08:43:31.021402,523,other,F,M5_cutoff_change,timestamp_set_changed,478,,,7,61,62,88,2026-06-20T14:43:32.026546+00:00,2026-06-20T14:40:21.724246+00:00,1,478,2026-06-20T14:40:21.724246+00:00,7,61,61,0,true,false,7,61,61,0,true,false,7,61,62,0,false,false,7,61,61,0,true,false
B,denver,2026-06-20,20260620T104624-0400,2026-06-20T14:46:24.724469+00:00,08:46:23.886511,526,other,F,M5_cutoff_change,timestamp_set_changed,478,,,7,61,62,88,2026-06-20T14:46:24.724469+00:00,2026-06-20T14:44:29.422181+00:00,1,478,2026-06-20T14:44:29.422181+00:00,7,61,61,0,true,false,7,61,61,0,true,false,7,61,62,0,false,false,7,61,61,0,true,false
B,denver,2026-06-20,20260620T105331-0400,2026-06-20T14:53:31.254143+00:00,08:53:30.326910,533,other,F,M5_cutoff_change,timestamp_set_changed,478,,,7,61,62,88,2026-06-20T14:53:31.254143+00:00,2026-06-20T14:50:37.472467+00:00,1,478,2026-06-20T14:50:37.472467+00:00,7,61,61,0,true,false,7,61,61,0,true,false,7,61,62,0,false,false,7,61,61,0,true,false
B,denver,2026-06-20,20260620T111134-0400,2026-06-20T15:11:34.410713+00:00,09:11:33.938085,551,other,F,M5_cutoff_change,timestamp_set_changed,538,,,8,62,64,88,2026-06-20T15:11:34.410713+00:00,2026-06-20T15:10:29.454476+00:00,1,538,2026-06-20T15:10:29.454476+00:00,8,62,62,0,true,false,8,62,62,0,true,false,8,62,64,0,false,false,8,62,62,0,true,false
B,denver,2026-06-20,20260620T111620-0400,2026-06-20T15:16:20.114628+00:00,09:16:19.620383,556,other,F,M5_cutoff_change,timestamp_set_changed,538,,,8,62,64,88,2026-06-20T15:16:20.114628+00:00,2026-06-20T15:15:36.391852+00:00,1,538,2026-06-20T15:15:36.391852+00:00,8,62,62,0,true,false,8,62,62,0,true,false,8,62,64,0,false,false,8,62,62,0,true,false
B,denver,2026-06-20,20260620T112933-0400,2026-06-20T15:29:33.580574+00:00,09:29:32.893741,569,other,F,M5_cutoff_change,timestamp_set_changed,538,,,8,62,64,88,2026-06-20T15:29:33.580574+00:00,2026-06-20T15:27:21.502385+00:00,1,538,2026-06-20T15:27:21.502385+00:00,8,62,62,0,true,false,8,62,62,0,true,false,8,62,64,0,false,false,8,62,62,0,true,false
B,denver,2026-06-20,20260620T123230-0400,2026-06-20T16:32:30.508556+00:00,10:32:29.103267,632,other,F,M5_cutoff_change,timestamp_set_changed,598,,,9,64,71,88,2026-06-20T16:32:30.508556+00:00,2026-06-20T16:26:26.515758+00:00,1,598,2026-06-20T16:26:26.515758+00:00,9,64,64,0,true,false,9,64,64,0,true,false,9,64,71,0,false,false,9,64,64,0,true,false
B,denver,2026-06-20,20260620T124825-0400,2026-06-20T16:48:25.403695+00:00,10:48:24.697882,648,other,F,M5_cutoff_change,timestamp_set_changed,598,,,9,64,71,88,2026-06-20T16:48:25.403695+00:00,2026-06-20T16:40:34.190751+00:00,1,598,2026-06-20T16:40:34.190751+00:00,9,64,64,0,true,false,9,64,64,0,true,false,9,64,71,0,false,false,9,64,64,0,true,false
B,denver,2026-06-20,20260620T125220-0400,2026-06-20T16:52:20.569655+00:00,10:52:20.024978,652,other,F,M5_cutoff_change,timestamp_set_changed,598,,,9,64,71,88,2026-06-20T16:52:20.569655+00:00,2026-06-20T16:50:21.622928+00:00,1,598,2026-06-20T16:50:21.622928+00:00,9,64,64,0,true,false,9,64,64,0,true,false,9,64,71,0,false,false,9,64,64,0,true,false
B,denver,2026-06-20,20260620T130440-0400,2026-06-20T17:04:40.234804+00:00,11:04:39.519209,664,other,F,M5_cutoff_change,timestamp_set_changed,658,,,10,71,76,88,2026-06-20T17:04:40.234804+00:00,2026-06-20T17:03:30.537659+00:00,1,658,2026-06-20T17:03:30.537659+00:00,10,71,71,0,true,false,10,71,71,0,true,false,10,71,76,0,false,false,10,71,71,0,true,false
B,denver,2026-06-20,20260620T130623-0400,2026-06-20T17:06:23.547451+00:00,11:06:22.817139,666,other,F,M5_cutoff_change,timestamp_set_changed,658,,,10,71,76,88,2026-06-20T17:06:23.547451+00:00,2026-06-20T17:05:20.998265+00:00,1,658,2026-06-20T17:05:20.998265+00:00,10,71,71,0,true,false,10,71,71,0,true,false,10,71,76,0,false,false,10,71,71,0,true,false
B,denver,2026-06-20,20260620T131730-0400,2026-06-20T17:17:30.258046+00:00,11:17:29.320909,677,other,F,M5_cutoff_change,timestamp_set_changed,658,,,10,71,76,88,2026-06-20T17:17:30.258046+00:00,2026-06-20T17:16:31.266520+00:00,1,658,2026-06-20T17:16:31.266520+00:00,10,71,71,0,true,false,10,71,71,0,true,false,10,71,76,0,false,false,10,71,71,0,true,false
B,denver,2026-06-20,20260620T140933-0400,2026-06-20T18:09:33.607837+00:00,12:09:33.177060,729,settlement_window,F,M5_cutoff_change,timestamp_set_changed,718,,,11,76,82,88,2026-06-20T18:09:33.607837+00:00,2026-06-20T18:08:27.014945+00:00,1,718,2026-06-20T18:08:27.014945+00:00,11,76,76,0,true,false,11,76,76,0,true,false,11,76,82,0,false,false,11,76,76,0,true,false
B,denver,2026-06-20,20260620T141130-0400,2026-06-20T18:11:30.685039+00:00,12:11:30.139040,731,settlement_window,F,M5_cutoff_change,timestamp_set_changed,718,,,11,76,82,88,2026-06-20T18:11:30.685039+00:00,2026-06-20T18:10:24.045552+00:00,1,718,2026-06-20T18:10:24.045552+00:00,11,76,76,0,true,false,11,76,76,0,true,false,11,76,82,0,false,false,11,76,76,0,true,false
B,denver,2026-06-20,20260620T170136-0400,2026-06-20T21:01:36.130125+00:00,15:01:35.167795,901,peak_heating_window,F,M5_cutoff_change,timestamp_set_changed,838,,,13,82,88,88,2026-06-20T21:01:36.130125+00:00,2026-06-20T21:00:54.146622+00:00,1,838,2026-06-20T21:00:54.146622+00:00,13,82,82,0,true,false,13,82,82,0,true,false,13,82,88,0,false,false,13,82,82,0,true,false
B,denver,2026-06-21,20260621T025411-0400,2026-06-21T06:54:11.788085+00:00,00:53:04.719750,53,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,62,63,87,2026-06-21T06:54:11.788085+00:00,2026-06-21T06:41:21.367121+00:00,0,,,7,62,63,0,false,false,7,62,63,0,false,false,7,62,63,0,false,false,7,62,63,0,false,false
B,denver,2026-06-21,20260621T031315-0400,2026-06-21T07:13:15.618811+00:00,01:13:14.828134,73,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,62,63,87,2026-06-21T07:13:15.618811+00:00,2026-06-21T07:04:44.731022+00:00,0,,,7,62,63,0,false,false,7,62,63,0,false,false,7,62,63,0,false,false,7,62,63,0,false,false
B,denver,2026-06-21,20260621T031515-0400,2026-06-21T07:15:15.476687+00:00,01:15:14.886222,75,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,62,63,87,2026-06-21T07:15:15.476687+00:00,2026-06-21T07:14:15.486946+00:00,0,,,7,62,63,0,false,false,7,62,63,0,false,false,7,62,63,0,false,false,7,62,63,0,false,false
B,denver,2026-06-21,20260621T103112-0400,2026-06-21T14:31:12.663631+00:00,08:31:05.147604,511,other,F,M5_cutoff_change,timestamp_set_changed,478,,,7,63,67,87,2026-06-21T14:31:12.663631+00:00,2026-06-21T14:28:27.557780+00:00,1,478,2026-06-21T14:28:27.557780+00:00,7,63,63,0,true,false,7,63,63,0,true,false,7,63,67,0,false,false,7,63,63,0,true,false
B,denver,2026-06-21,20260621T103956-0400,2026-06-21T14:39:56.852847+00:00,08:39:53.418343,519,other,F,M5_cutoff_change,timestamp_set_changed,478,,,7,63,67,87,2026-06-21T14:39:56.852847+00:00,2026-06-21T14:39:32.463730+00:00,1,478,2026-06-21T14:39:32.463730+00:00,7,63,63,0,true,false,7,63,63,0,true,false,7,63,67,0,false,false,7,63,63,0,true,false
B,denver,2026-06-21,20260621T112931-0400,2026-06-21T15:29:31.555450+00:00,09:29:25.808748,569,other,F,M5_cutoff_change,timestamp_set_changed,538,,,8,67,72,87,2026-06-21T15:29:31.555450+00:00,2026-06-21T15:28:10.218983+00:00,1,538,2026-06-21T15:28:10.218983+00:00,8,67,67,0,true,false,8,67,67,0,true,false,8,67,72,0,false,false,8,67,67,0,true,false
B,denver,2026-06-21,20260621T124236-0400,2026-06-21T16:42:36.280668+00:00,10:42:34.939533,642,other,F,M5_cutoff_change,timestamp_set_changed,598,,,9,72,78,87,2026-06-21T16:42:36.280668+00:00,2026-06-21T16:40:47.008621+00:00,1,598,2026-06-21T16:40:47.008621+00:00,9,72,72,0,true,false,9,72,72,0,true,false,9,72,78,0,false,false,9,72,72,0,true,false
B,denver,2026-06-21,20260621T125236-0400,2026-06-21T16:52:36.351283+00:00,10:52:35.673466,652,other,F,M5_cutoff_change,timestamp_set_changed,598,,,9,72,78,87,2026-06-21T16:52:36.351283+00:00,2026-06-21T16:44:27.655235+00:00,1,598,2026-06-21T16:44:27.655235+00:00,9,72,72,0,true,false,9,72,72,0,true,false,9,72,78,0,false,false,9,72,72,0,true,false
B,denver,2026-06-21,20260621T132524-0400,2026-06-21T17:25:24.089967+00:00,11:25:23.372038,685,other,F,M5_cutoff_change,timestamp_set_changed,598,,,9,72,78,87,2026-06-21T17:25:24.089967+00:00,2026-06-21T17:23:29.549251+00:00,1,598,2026-06-21T17:23:29.549251+00:00,9,72,72,0,true,false,9,72,72,0,true,false,9,72,78,0,false,false,9,72,72,0,true,false
B,denver,2026-06-22,20260622T025729-0400,2026-06-22T06:57:29.096482+00:00,00:57:28.068436,57,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,60,61,89,2026-06-22T06:57:29.096482+00:00,2026-06-22T06:41:10.582895+00:00,0,,,7,60,61,0,false,false,7,60,61,0,false,false,7,60,61,0,false,false,7,60,61,0,false,false
B,denver,2026-06-22,20260622T030544-0400,2026-06-22T07:05:44.982192+00:00,01:05:44.689730,65,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,60,61,89,2026-06-22T07:05:44.982192+00:00,2026-06-22T07:04:37.742738+00:00,0,,,7,60,61,0,false,false,7,60,61,0,false,false,7,60,61,0,false,false,7,60,61,0,false,false
B,denver,2026-06-22,20260622T031822-0400,2026-06-22T07:18:22.846890+00:00,01:18:22.482490,78,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,59,60,89,2026-06-22T07:18:22.846890+00:00,2026-06-22T07:05:44.982192+00:00,0,,,7,59,60,0,false,false,7,59,60,0,false,false,7,59,60,0,false,false,7,59,60,0,false,false
B,denver,2026-06-22,20260622T034825-0400,2026-06-22T07:48:25.265029+00:00,01:48:25.012610,108,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,58,59,89,2026-06-22T07:48:25.265029+00:00,2026-06-22T07:40:33.974340+00:00,0,,,7,58,59,0,false,false,7,58,59,0,false,false,7,58,59,0,false,false,7,58,59,0,false,false
B,denver,2026-06-22,20260622T103828-0400,2026-06-22T14:38:28.194519+00:00,08:38:27.694880,518,other,F,M5_cutoff_change,timestamp_set_changed,478,,,7,59,66,89,2026-06-22T14:38:28.194519+00:00,2026-06-22T14:37:42.010183+00:00,1,478,2026-06-22T14:37:42.010183+00:00,7,59,59,0,true,false,7,59,59,0,true,false,7,59,66,0,false,false,7,59,59,0,true,false
B,denver,2026-06-22,20260622T104438-0400,2026-06-22T14:44:38.376956+00:00,08:44:37.815016,524,other,F,M5_cutoff_change,timestamp_set_changed,478,,,7,59,66,89,2026-06-22T14:44:38.376956+00:00,2026-06-22T14:41:34.339884+00:00,1,478,2026-06-22T14:41:34.339884+00:00,7,59,59,0,true,false,7,59,59,0,true,false,7,59,66,0,false,false,7,59,59,0,true,false
B,denver,2026-06-22,20260622T104936-0400,2026-06-22T14:49:36.653177+00:00,08:49:36.033686,529,other,F,M5_cutoff_change,timestamp_set_changed,478,,,7,59,66,89,2026-06-22T14:49:36.653177+00:00,2026-06-22T14:45:45.886586+00:00,1,478,2026-06-22T14:45:45.886586+00:00,7,59,59,0,true,false,7,59,59,0,true,false,7,59,66,0,false,false,7,59,59,0,true,false
B,denver,2026-06-22,20260622T105811-0400,2026-06-22T14:58:11.268810+00:00,08:58:10.647427,538,other,F,M5_cutoff_change,timestamp_set_changed,478,,,7,59,66,89,2026-06-22T14:58:11.268810+00:00,2026-06-22T14:51:39.019894+00:00,1,478,2026-06-22T14:51:39.019894+00:00,7,59,59,0,true,false,7,59,59,0,true,false,7,59,66,0,false,false,7,59,59,0,true,false
B,denver,2026-06-22,20260622T112741-0400,2026-06-22T15:27:41.783703+00:00,09:27:40.876742,567,other,F,M5_cutoff_change,timestamp_set_changed,538,,,8,66,69,89,2026-06-22T15:27:41.783703+00:00,2026-06-22T15:26:27.076477+00:00,1,538,2026-06-22T15:26:27.076477+00:00,8,66,66,0,true,false,8,66,66,0,true,false,8,66,69,0,false,false,8,66,66,0,true,false
B,denver,2026-06-22,20260622T113339-0400,2026-06-22T15:33:39.231866+00:00,09:33:37.444193,573,other,F,M5_cutoff_change,timestamp_set_changed,538,,,8,66,69,89,2026-06-22T15:33:39.231866+00:00,2026-06-22T15:30:49.566108+00:00,1,538,2026-06-22T15:30:49.566108+00:00,8,66,66,0,true,false,8,66,66,0,true,false,8,66,69,0,false,false,8,66,66,0,true,false
B,denver,2026-06-22,20260622T114656-0400,2026-06-22T15:46:56.290020+00:00,09:46:51.533744,586,other,F,M5_cutoff_change,timestamp_set_changed,538,,,8,66,69,89,2026-06-22T15:46:56.290020+00:00,2026-06-22T15:42:40.249211+00:00,1,538,2026-06-22T15:42:40.249211+00:00,8,66,66,0,true,false,8,66,66,0,true,false,8,66,69,0,false,false,8,66,66,0,true,false
B,denver,2026-06-22,20260622T115710-0400,2026-06-22T15:57:10.456239+00:00,09:57:06.288556,597,other,F,M5_cutoff_change,timestamp_set_changed,538,,,8,66,69,89,2026-06-22T15:57:10.456239+00:00,2026-06-22T15:50:11.289653+00:00,1,538,2026-06-22T15:50:11.289653+00:00,8,66,66,0,true,false,8,66,66,0,true,false,8,66,69,0,false,false,8,66,66,0,true,false
B,denver,2026-06-22,20260622T130829-0400,2026-06-22T17:08:29.111260+00:00,11:08:28.460524,668,other,F,M5_cutoff_change,timestamp_set_changed,598,,,9,69,76,89,2026-06-22T17:08:29.111260+00:00,2026-06-22T17:07:32.552374+00:00,1,598,2026-06-22T17:07:32.552374+00:00,9,69,69,0,true,false,9,69,69,0,true,false,9,69,76,0,false,false,9,69,69,0,true,false
B,denver,2026-06-26,20260626T041835-0400,2026-06-26T08:18:35.506439+00:00,02:18:35.153154,138,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,55,56,89,2026-06-26T08:18:35.506439+00:00,2026-06-26T08:09:38.400716+00:00,0,,,7,55,56,0,false,false,7,55,56,0,false,false,7,55,56,0,false,false,7,55,56,0,false,false
B,denver,2026-06-26,20260626T051933-0400,2026-06-26T09:19:33.772149+00:00,03:19:33.520146,199,pre_dawn,F,M3_rows_dropped,timestamp_set_changed,118|178,,,7,56,59,89,2026-06-26T09:19:33.772149+00:00,2026-06-26T09:18:31.163005+00:00,2,118|178,2026-06-26T09:18:31.163005+00:00,7,59,59,3,true,false,7,59,59,3,true,false,7,59,59,3,true,false,7,59,59,3,true,false
B,denver,2026-06-26,20260627T012845-0400,2026-06-27T05:28:45.491665+00:00,23:28:44.553170,1408,other,F,M2_empty_history,timestamp_set_changed,58|118|178|238|298|358|418|478|538|598|658|718|778|838|898|899|925|958|1011|1018|1025|1078|1138|1198|1258,,,20,70,89,89,2026-06-27T05:28:45.491665+00:00,2026-06-27T05:18:42.867377+00:00,25,58|118|178|238|298|358|418|478|538|598|658|718|778|838|898|899|925|958|1011|1018|1025|1078|1138|1198|1258,2026-06-27T05:18:42.867377+00:00,20,89,89,19,true,false,20,89,89,19,true,false,20,70,89,0,false,false,20,89,89,19,true,false
B,denver,2026-06-26,20260627T015709-0400,2026-06-27T05:57:09.097732+00:00,23:57:08.415752,1437,other,F,M2_empty_history,no_valid_row_change,,,,20,69,70,89,2026-06-27T05:57:09.097732+00:00,2026-06-27T05:39:02.134665+00:00,25,58|118|178|238|298|358|418|478|538|598|658|718|778|838|898|899|925|958|1011|1018|1025|1078|1138|1198|1258,2026-06-27T05:18:42.867377+00:00,20,89,89,20,true,false,20,89,89,20,true,false,20,69,70,0,false,false,20,89,89,20,true,false
B,denver,2026-06-27,20260627T031650-0400,2026-06-27T07:16:50.036758+00:00,01:16:49.626160,76,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,68,69,97,2026-06-27T07:16:50.036758+00:00,2026-06-27T06:57:39.600756+00:00,0,,,7,68,69,0,false,false,7,68,69,0,false,false,7,68,69,0,false,false,7,68,69,0,false,false
B,denver,2026-06-27,20260627T040651-0400,2026-06-27T08:06:51.571601+00:00,02:06:51.190664,126,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,67,68,97,2026-06-27T08:06:51.571601+00:00,2026-06-27T07:46:47.078048+00:00,0,,,7,67,68,0,false,false,7,67,68,0,false,false,7,67,68,0,false,false,7,67,68,0,false,false
B,denver,2026-06-27,20260627T050843-0400,2026-06-27T09:08:43.115035+00:00,03:08:42.747179,188,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,66,67,97,2026-06-27T09:08:43.115035+00:00,2026-06-27T08:58:37.497106+00:00,0,,,7,66,67,0,false,false,7,66,67,0,false,false,7,66,67,0,false,false,7,66,67,0,false,false
B,denver,2026-06-27,20260627T055837-0400,2026-06-27T09:58:37.257311+00:00,03:58:36.787411,238,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,65,66,97,2026-06-27T09:58:37.257311+00:00,2026-06-27T09:38:42.610717+00:00,0,,,7,65,66,0,false,false,7,65,66,0,false,false,7,65,66,0,false,false,7,65,66,0,false,false
B,denver,2026-06-27,20260627T090749-0400,2026-06-27T13:07:49.166537+00:00,07:07:47.693898,427,other,F,M2_empty_history,no_valid_row_change,,,,7,69,70,97,2026-06-27T13:07:49.166537+00:00,2026-06-27T12:50:46.205883+00:00,0,,,7,69,70,0,false,false,7,69,70,0,false,false,7,69,70,0,false,false,7,69,70,0,false,false
B,houston,2026-06-07,20260607T020350-0400,2026-06-07T06:03:50.859660+00:00,01:03:50.778150,63,pre_dawn,F,M6_unexplained,timestamp_set_changed,,53,,9,80,81,85,2026-06-07T06:03:50.859660+00:00,2026-06-07T05:53:34.479106+00:00,0,,,7,80,81,0,false,false,7,80,81,0,false,false,9,80,81,0,false,false,7,80,81,0,false,false
B,houston,2026-06-12,20260612T020454-0400,2026-06-12T06:04:54.983292+00:00,01:04:54.831300,64,pre_dawn,F,M6_unexplained,timestamp_set_changed,,53,,7,81,82,91,2026-06-12T06:04:54.983292+00:00,2026-06-12T05:54:43.302089+00:00,0,,,7,81,82,0,false,false,7,81,82,0,false,false,7,81,82,0,false,false,7,81,82,0,false,false
B,houston,2026-06-13,20260613T014705-0400,2026-06-13T05:47:05.538185+00:00,00:47:05.419637,47,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,80,81,92,2026-06-13T05:47:05.538185+00:00,2026-06-13T05:36:48.735786+00:00,0,,,7,80,81,0,false,false,7,80,81,0,false,false,7,80,81,0,false,false,7,80,81,0,false,false
B,houston,2026-06-13,20260613T114238-0400,2026-06-13T15:42:38.519664+00:00,10:42:38.021100,642,other,F,M5_cutoff_change,timestamp_set_changed,593,,,8,82,85,92,2026-06-13T15:42:38.519664+00:00,2026-06-13T15:32:12.674296+00:00,1,593,2026-06-13T15:32:12.674296+00:00,9,85,85,3,true,false,9,85,85,3,true,false,9,85,85,3,true,false,9,85,85,3,true,false
