stratum,market_id,target_date,snapshot_id,local_time,minute_of_day,high_so_far,prev_running_max,drop_degrees,wu_history_rows,wu_history_max_c,wu_current_max_since_7am_c,current_temp,rows_changed,rows_dropped,latest_datetime_changed,cutoff_hour_changed,previous_cutoff_hour,cutoff_hour,cutoff_delta,capture_minute,previous_capture_minute,rows_lost_within_window,source_kind,mechanism,settled_high
B,seattle,2026-06-14,20260614T034427-0400,00:44:27.964464,44,68,70,2,0,,82,68,0,0,false,false,7,7,0,44,34,0,wu,M2_empty_history,88
B,seattle,2026-06-14,20260614T130119-0400,10:01:19.490287,601,69,74,5,9,74,77,69,0,1,true,true,9,8,-1,601,600,1,wu,M5_cutoff_change,88
B,seattle,2026-06-14,20260614T130308-0400,10:03:08.531382,603,69,74,5,9,74,77,69,0,1,true,true,9,8,-1,603,602,1,wu,M5_cutoff_change,88
B,seattle,2026-06-14,20260614T163704-0400,13:37:04.267796,817,79,81,2,12,81,86,79,0,1,true,true,12,11,-1,817,816,1,wu,M5_cutoff_change,88
B,seattle,2026-06-16,20260616T031032-0400,00:10:32.086527,10,65,66,1,0,,90,65,0,0,false,false,7,7,0,10,6,0,wu,M2_empty_history,77
B,seattle,2026-06-16,20260616T181437-0400,15:14:36.687753,914,73,75,2,14,73,75,73,0,1,true,true,15,14,-1,914,913,1,wu,M5_cutoff_change,77
B,seattle,2026-06-16,20260616T181743-0400,15:17:43.340101,917,73,75,2,14,73,75,73,0,1,true,true,15,14,-1,917,916,1,wu,M5_cutoff_change,77
B,seattle,2026-06-16,20260616T182037-0400,15:20:37.127796,920,73,75,2,14,73,75,73,0,1,true,true,15,14,-1,920,919,1,wu,M5_cutoff_change,77
B,seattle,2026-06-16,20260616T182439-0400,15:24:38.652942,924,73,75,2,14,73,75,73,0,1,true,true,15,14,-1,924,923,1,wu,M5_cutoff_change,77
B,seattle,2026-06-16,20260616T183036-0400,15:30:36.350262,930,73,75,2,14,73,75,73,0,1,true,true,15,14,-1,930,929,1,wu,M5_cutoff_change,77
B,seattle,2026-06-16,20260616T183246-0400,15:32:46.147919,932,73,75,2,14,73,75,73,0,1,true,true,15,14,-1,932,931,1,wu,M5_cutoff_change,77
B,seattle,2026-06-16,20260616T183436-0400,15:34:36.509977,934,73,75,2,14,73,75,73,0,1,true,true,15,14,-1,934,933,1,wu,M5_cutoff_change,77
B,seattle,2026-06-17,20260617T032332-0400,00:23:32.212753,23,59,60,1,0,,76,59,0,0,false,false,7,7,0,23,12,0,wu,M2_empty_history,72
B,seattle,2026-06-17,20260617T142855-0400,11:28:54.788069,688,59,61,2,12,59,62,57,0,2,true,true,11,10,-1,688,687,3,wu,M5_cutoff_change,72
B,seattle,2026-06-17,20260617T143754-0400,11:37:54.189399,697,59,61,2,12,59,62,57,0,2,true,true,11,10,-1,697,696,3,wu,M5_cutoff_change,72
B,seattle,2026-06-17,20260617T144102-0400,11:40:59.891872,700,59,61,2,12,59,62,57,0,2,true,true,11,10,-1,700,699,3,wu,M5_cutoff_change,72
B,seattle,2026-06-17,20260617T144446-0400,11:44:46.102128,704,59,61,2,12,59,62,57,0,2,true,true,11,10,-1,704,702,3,wu,M5_cutoff_change,72
B,seattle,2026-06-17,20260617T144855-0400,11:48:55.292835,708,59,61,2,12,59,62,57,0,2,true,true,11,10,-1,708,706,3,wu,M5_cutoff_change,72
B,seattle,2026-06-17,20260617T145302-0400,11:53:01.190330,713,59,61,2,12,59,62,57,0,2,true,true,11,10,-1,713,711,3,wu,M5_cutoff_change,72
B,seattle,2026-06-17,20260617T152341-0400,12:23:40.975474,743,61,64,3,14,61,65,61,0,1,true,true,12,11,-1,743,741,1,wu,M5_cutoff_change,72
B,seattle,2026-06-17,20260617T152949-0400,12:29:48.447511,749,61,64,3,14,61,65,61,0,1,true,true,12,11,-1,749,748,1,wu,M5_cutoff_change,72
B,seattle,2026-06-17,20260617T154743-0400,12:47:43.169451,767,61,64,3,14,61,66,61,0,1,true,true,12,11,-1,767,766,1,wu,M5_cutoff_change,72
B,seattle,2026-06-17,20260617T172350-0400,14:23:49.940518,863,65,67,2,16,65,68,65,0,2,true,true,14,13,-1,863,862,2,wu,M5_cutoff_change,72
B,seattle,2026-06-19,20260619T034840-0400,00:48:40.605921,48,65,66,1,0,,78,65,0,0,false,false,7,7,0,48,44,0,wu,M2_empty_history,81
B,seattle,2026-06-19,20260619T035242-0400,00:52:42.110172,52,65,66,1,0,,78,65,0,0,false,false,7,7,0,52,51,0,wu,M2_empty_history,81
B,seattle,2026-06-19,20260619T035734-0400,00:57:33.922970,57,63,66,3,1,63,78,63,0,0,true,false,7,7,0,57,56,0,wu,M6_unexplained,81
B,seattle,2026-06-19,20260619T050152-0400,02:01:51.857508,121,63,66,3,1,63,78,63,0,1,true,false,7,7,0,121,120,1,wu,M3_rows_dropped,81
B,seattle,2026-06-19,20260619T050741-0400,02:07:40.906153,127,63,66,3,1,63,78,63,0,1,true,false,7,7,0,127,126,1,wu,M3_rows_dropped,81
B,seattle,2026-06-19,20260619T051038-0400,02:10:38.174160,130,63,66,3,1,63,78,63,0,1,true,false,7,7,0,130,129,1,wu,M3_rows_dropped,81
B,seattle,2026-06-19,20260619T052938-0400,02:29:38.609361,149,63,66,3,1,63,77,63,0,1,true,false,7,7,0,149,148,1,wu,M3_rows_dropped,81
B,seattle,2026-06-19,20260619T121423-0400,09:14:19.652924,554,67,70,3,8,67,70,67,0,1,true,true,9,8,-1,554,553,1,wu,M5_cutoff_change,81
B,seattle,2026-06-19,20260619T130334-0400,10:03:33.062412,603,70,71,1,9,70,71,70,0,1,true,true,10,9,-1,603,602,1,wu,M5_cutoff_change,81
B,seattle,2026-06-19,20260619T130913-0400,10:09:13.240832,609,70,71,1,9,70,71,70,0,1,true,true,10,9,-1,609,608,1,wu,M5_cutoff_change,81
B,seattle,2026-06-19,20260619T152045-0400,12:20:45.238712,740,71,74,3,11,71,75,69,0,1,true,true,12,11,-1,740,739,1,wu,M5_cutoff_change,81
B,seattle,2026-06-19,20260619T153555-0400,12:35:54.525443,755,71,74,3,11,71,75,69,0,1,true,true,12,11,-1,755,751,1,wu,M5_cutoff_change,81
B,seattle,2026-06-19,20260619T162258-0400,13:22:57.540434,802,74,75,1,12,74,75,74,0,1,true,true,13,12,-1,802,784,1,wu,M5_cutoff_change,81
B,seattle,2026-06-19,20260619T162657-0400,13:26:56.814389,806,74,75,1,12,74,75,74,0,1,true,true,13,12,-1,806,805,1,wu,M5_cutoff_change,81
B,seattle,2026-06-19,20260619T163723-0400,13:37:22.185060,817,74,75,1,12,74,76,74,0,1,true,true,13,12,-1,817,813,1,wu,M5_cutoff_change,81
B,seattle,2026-06-19,20260619T185039-0400,15:50:39.150998,950,75,79,4,14,75,80,74,0,1,true,true,15,14,-1,950,948,1,wu,M5_cutoff_change,81
B,seattle,2026-06-19,20260619T211540-0400,18:15:40.282159,1095,80,81,1,17,80,80,80,0,1,true,true,18,17,-1,1095,1094,1,wu,M5_cutoff_change,81
B,seattle,2026-06-20,20260620T031141-0400,00:11:41.188867,11,58,59,1,0,,81,58,0,0,false,false,7,7,0,11,6,0,wu,M2_empty_history,71
B,seattle,2026-06-20,20260620T033246-0400,00:32:46.027916,32,57,59,2,0,,81,57,0,0,false,false,7,7,0,32,25,0,wu,M2_empty_history,71
B,seattle,2026-06-20,20260620T033444-0400,00:34:44.637576,34,57,59,2,0,,81,57,0,0,false,false,7,7,0,34,33,0,wu,M2_empty_history,71
B,seattle,2026-06-20,20260620T130449-0400,10:04:48.698294,604,58,59,1,12,58,59,58,0,1,true,true,10,9,-1,604,603,1,wu,M5_cutoff_change,71
B,seattle,2026-06-20,20260620T130629-0400,10:06:28.949602,606,58,59,1,12,58,59,58,0,1,true,true,10,9,-1,606,605,1,wu,M5_cutoff_change,71
B,seattle,2026-06-20,20260620T132029-0400,10:20:28.445744,620,58,59,1,12,58,59,58,0,1,true,true,10,9,-1,620,618,1,wu,M5_cutoff_change,71
B,seattle,2026-06-20,20260620T140941-0400,11:09:41.175642,669,59,61,2,13,59,61,59,0,2,true,true,11,10,-1,669,668,2,wu,M5_cutoff_change,71
B,seattle,2026-06-20,20260620T141138-0400,11:11:38.282907,671,59,61,2,13,59,61,59,0,2,true,true,11,10,-1,671,670,2,wu,M5_cutoff_change,71
B,seattle,2026-06-20,20260620T170545-0400,14:05:45.186201,845,65,68,3,17,65,68,65,0,1,true,true,14,13,-1,845,844,1,wu,M5_cutoff_change,71
B,seattle,2026-06-20,20260620T170844-0400,14:08:43.522046,848,65,68,3,17,65,68,65,0,1,true,true,14,13,-1,848,847,1,wu,M5_cutoff_change,71
B,seattle,2026-06-20,20260620T171238-0400,14:12:37.967547,852,65,68,3,17,65,68,65,0,1,true,true,14,13,-1,852,850,1,wu,M5_cutoff_change,71
B,seattle,2026-06-20,20260620T171957-0400,14:19:56.517006,859,65,68,3,17,65,69,65,0,1,true,true,14,13,-1,859,858,1,wu,M5_cutoff_change,71
B,seattle,2026-06-20,20260620T173314-0400,14:33:13.925940,873,65,68,3,17,65,69,65,0,1,true,true,14,13,-1,873,872,1,wu,M5_cutoff_change,71
B,seattle,2026-06-20,20260620T173714-0400,14:37:13.270139,877,65,68,3,17,65,69,65,0,1,true,true,14,13,-1,877,875,1,wu,M5_cutoff_change,71
B,seattle,2026-06-20,20260620T173924-0400,14:39:23.552873,879,65,68,3,17,65,69,65,0,1,true,true,14,13,-1,879,878,1,wu,M5_cutoff_change,71
B,seattle,2026-06-20,20260620T174313-0400,14:43:12.281914,883,65,68,3,17,65,69,65,0,1,true,true,14,13,-1,883,882,1,wu,M5_cutoff_change,71
B,seattle,2026-06-20,20260620T174915-0400,14:49:14.816084,889,65,68,3,17,65,70,65,0,1,true,true,14,13,-1,889,887,1,wu,M5_cutoff_change,71
B,seattle,2026-06-20,20260620T175216-0400,14:52:15.740601,892,65,68,3,17,65,70,65,0,1,true,true,14,13,-1,892,891,1,wu,M5_cutoff_change,71
B,seattle,2026-06-20,20260620T180412-0400,15:04:11.698399,904,68,69,1,18,68,70,68,0,1,true,true,15,14,-1,904,903,1,wu,M5_cutoff_change,71
B,seattle,2026-06-20,20260620T182314-0400,15:23:13.561955,923,68,69,1,18,68,70,68,0,1,true,true,15,14,-1,923,922,1,wu,M5_cutoff_change,71
B,seattle,2026-06-20,20260620T182813-0400,15:28:12.527440,928,68,69,1,18,68,70,68,0,1,true,true,15,14,-1,928,926,1,wu,M5_cutoff_change,71
B,seattle,2026-06-20,20260620T183507-0400,15:35:06.279305,935,68,69,1,18,68,70,68,0,1,true,true,15,14,-1,935,934,1,wu,M5_cutoff_change,71
B,seattle,2026-06-20,20260620T183808-0400,15:38:07.917246,938,68,69,1,18,68,70,68,0,1,true,true,15,14,-1,938,937,1,wu,M5_cutoff_change,71
B,seattle,2026-06-20,20260620T191315-0400,16:13:14.603895,973,69,71,2,19,69,71,69,0,1,true,true,16,15,-1,973,972,1,wu,M5_cutoff_change,71
B,seattle,2026-06-20,20260620T192100-0400,16:20:59.695797,980,69,71,2,19,69,71,69,0,1,true,true,16,15,-1,980,980,1,wu,M5_cutoff_change,71
B,seattle,2026-06-20,20260620T192723-0400,16:27:22.546530,987,69,71,2,19,69,71,69,0,1,true,true,16,15,-1,987,986,1,wu,M5_cutoff_change,71
B,seattle,2026-06-20,20260620T193216-0400,16:32:16.044584,992,69,71,2,19,69,71,69,0,1,true,true,16,15,-1,992,991,1,wu,M5_cutoff_change,71
B,seattle,2026-06-20,20260620T194118-0400,16:41:18.000873,1001,69,71,2,19,69,71,69,0,1,true,true,16,15,-1,1001,1000,1,wu,M5_cutoff_change,71
B,seattle,2026-06-21,20260621T035535-0400,00:55:34.553960,55,54,55,1,0,,71,54,0,0,false,false,7,7,0,55,46,0,wu,M2_empty_history,77
B,seattle,2026-06-21,20260621T111401-0400,08:14:00.818626,494,55,56,1,7,55,57,54,0,1,true,true,8,7,-1,494,492,1,wu,M5_cutoff_change,77
B,seattle,2026-06-21,20260621T161552-0400,13:15:52.114076,795,64,68,4,12,64,68,64,0,1,true,true,13,12,-1,795,792,1,wu,M5_cutoff_change,77
B,seattle,2026-06-21,20260621T161952-0400,13:19:52.206330,799,64,68,4,12,64,69,64,0,1,true,true,13,12,-1,799,798,1,wu,M5_cutoff_change,77
B,seattle,2026-06-21,20260621T162927-0400,13:29:27.514026,809,64,68,4,12,64,69,64,0,1,true,true,13,12,-1,809,808,1,wu,M5_cutoff_change,77
B,seattle,2026-06-21,20260621T163838-0400,13:38:38.046260,818,64,68,4,12,64,69,64,0,1,true,true,13,12,-1,818,816,1,wu,M5_cutoff_change,77
B,seattle,2026-06-21,20260621T164054-0400,13:40:54.228889,820,64,68,4,12,64,69,64,0,1,true,true,13,12,-1,820,820,1,wu,M5_cutoff_change,77
B,seattle,2026-06-21,20260621T171340-0400,14:13:40.078348,853,68,70,2,13,68,70,68,0,1,true,true,14,13,-1,853,852,1,wu,M5_cutoff_change,77
B,seattle,2026-06-21,20260621T172039-0400,14:20:38.640683,860,68,70,2,13,68,71,68,0,1,true,true,14,13,-1,860,859,1,wu,M5_cutoff_change,77
B,seattle,2026-06-21,20260621T172752-0400,14:27:52.260508,867,68,70,2,13,68,71,68,0,1,true,true,14,13,-1,867,866,1,wu,M5_cutoff_change,77
B,seattle,2026-06-21,20260621T180435-0400,15:04:35.579417,904,70,75,5,14,70,74,70,0,1,true,true,15,14,-1,904,903,1,wu,M5_cutoff_change,77
B,seattle,2026-06-21,20260621T180943-0400,15:09:43.554450,909,70,75,5,14,70,75,70,0,1,true,true,15,14,-1,909,908,1,wu,M5_cutoff_change,77
B,seattle,2026-06-21,20260621T181203-0400,15:12:02.944522,912,70,75,5,14,70,75,70,0,1,true,true,15,14,-1,912,910,1,wu,M5_cutoff_change,77
B,seattle,2026-06-21,20260621T181742-0400,15:17:42.302426,917,70,75,5,14,70,75,70,0,1,true,true,15,14,-1,917,915,1,wu,M5_cutoff_change,77
B,seattle,2026-06-21,20260621T182433-0400,15:24:32.587498,924,70,75,5,14,70,75,70,0,1,true,true,15,14,-1,924,923,1,wu,M5_cutoff_change,77
B,seattle,2026-06-21,20260621T193053-0400,16:30:52.931022,990,75,77,2,15,75,77,75,0,1,true,true,16,15,-1,990,986,1,wu,M5_cutoff_change,77
B,seattle,2026-06-21,20260621T194336-0400,16:43:36.334884,1003,75,77,2,15,75,77,75,0,1,true,true,16,15,-1,1003,1001,1,wu,M5_cutoff_change,77
B,seattle,2026-06-21,20260621T194929-0400,16:49:28.914916,1009,75,77,2,15,75,77,75,0,1,true,true,16,15,-1,1009,1004,1,wu,M5_cutoff_change,77
B,seattle,2026-06-21,20260621T195845-0400,16:58:44.926057,1018,75,77,2,15,75,77,75,0,1,true,true,16,15,-1,1018,1016,1,wu,M5_cutoff_change,77
B,seattle,2026-06-21,20260621T200125-0400,17:01:25.248853,1021,75,77,2,15,75,77,75,0,1,true,true,16,15,-1,1021,1020,1,wu,M5_cutoff_change,77
B,seattle,2026-06-22,20260622T032325-0400,00:23:25.631682,23,64,65,1,0,,76,64,0,0,false,false,7,7,0,23,21,0,wu,M2_empty_history,85
B,seattle,2026-06-22,20260622T032646-0400,00:26:45.797415,26,64,65,1,0,,76,64,0,0,false,false,7,7,0,26,25,0,wu,M2_empty_history,85
B,seattle,2026-06-22,20260622T034927-0400,00:49:27.671230,49,63,65,2,0,,76,63,0,0,false,false,7,7,0,49,40,0,wu,M2_empty_history,85
B,seattle,2026-06-22,20260622T121100-0400,09:10:59.287277,550,65,70,5,8,65,70,65,0,1,true,true,9,8,-1,550,542,1,wu,M5_cutoff_change,85
B,seattle,2026-06-26,20260626T035744-0400,00:57:44.183972,57,55,56,1,1,55,65,55,0,0,true,false,7,7,0,57,56,0,wu,M6_unexplained,64
B,seattle,2026-06-26,20260627T012916-0400,22:29:16.156026,1349,57,64,7,0,,65,57,0,27,true,false,20,20,0,1349,1339,26,wu,M2_empty_history,64
B,seattle,2026-06-26,20260627T015802-0400,22:58:01.839042,1378,56,64,8,0,,65,56,0,0,false,false,20,20,0,1378,1359,0,wu,M2_empty_history,64
B,seattle,2026-06-26,20260627T025851-0400,23:58:51.422625,1438,55,64,9,0,,65,55,0,0,false,false,20,20,0,1438,1419,0,wu,M2_empty_history,64
B,toronto,2026-06-08,20260608T092611-0400,09:26:10.930174,566,19,21,2,9,19,21,19,0,1,false,false,9,9,0,566,555,1,wu,M3_rows_dropped,23
B,toronto,2026-06-08,20260608T101754-0400,10:17:54.502073,617,20,21,1,10,20,22,20,0,1,false,true,10,9,-1,617,607,1,wu,M5_cutoff_change,23
B,toronto,2026-06-13,20260613T113158-0400,11:31:57.285660,691,25,27,2,11,25,28,25,0,1,true,true,11,10,-1,691,681,1,wu,M5_cutoff_change,29
B,toronto,2026-06-13,20260613T115253-0400,11:52:51.667667,712,25,27,2,11,25,28,25,0,1,true,true,11,10,-1,712,702,1,wu,M5_cutoff_change,29
B,toronto,2026-06-15,20260615T000821-0400,00:08:21.018013,8,13,17,4,1,13,,13,0,0,true,false,7,7,0,8,5,0,wu,M4_source_switch,20
B,toronto,2026-06-15,20260615T105538-0400,10:55:37.897546,655,13,24,11,10,13,15,13,10,24,true,true,10,9,-1,655,643,11,wu,M5_cutoff_change,20
B,toronto,2026-06-15,20260615T110159-0400,11:01:58.841329,661,13,24,11,10,13,16,13,0,1,true,true,10,9,-1,661,660,1,wu,M5_cutoff_change,20
B,toronto,2026-06-16,20260616T124711-0400,12:47:10.671275,767,21,22,1,12,21,23,21,0,1,true,true,12,11,-1,767,766,1,wu,M5_cutoff_change,24
B,toronto,2026-06-16,20260616T134710-0400,13:47:09.834181,827,22,24,2,13,22,24,22,0,1,true,true,13,12,-1,827,825,1,wu,M5_cutoff_change,24
B,toronto,2026-06-17,20260617T000830-0400,00:08:29.580194,8,15,17,2,1,15,24,15,0,0,true,false,7,7,0,8,2,0,wu,M4_source_switch,22
B,toronto,2026-06-17,20260617T104739-0400,10:47:38.260284,647,16,17,1,14,16,18,16,0,1,true,true,10,9,-1,647,646,1,wu,M5_cutoff_change,22
B,toronto,2026-06-17,20260617T104930-0400,10:49:29.297328,649,16,17,1,14,16,18,16,0,1,true,true,10,9,-1,649,648,1,wu,M5_cutoff_change,22
B,toronto,2026-06-17,20260617T111530-0400,11:15:29.491072,675,17,20,3,15,17,21,17,0,1,true,true,11,10,-1,675,674,1,wu,M5_cutoff_change,22
B,toronto,2026-06-17,20260617T151730-0400,15:17:29.666238,917,21,22,1,19,21,23,21,0,1,true,true,15,14,-1,917,916,1,wu,M5_cutoff_change,22
B,toronto,2026-06-17,20260617T152930-0400,15:29:30.422366,929,21,22,1,19,21,23,21,0,1,true,true,15,14,-1,929,928,1,wu,M5_cutoff_change,22
B,toronto,2026-06-19,20260619T000838-0400,00:08:38.062571,8,16,17,1,1,16,,16,0,0,true,false,7,7,0,8,2,0,wu,M4_source_switch,22
B,toronto,2026-06-19,20260619T081257-0400,08:12:56.483315,492,16,17,1,8,16,17,16,0,1,true,true,8,7,-1,492,492,1,wu,M5_cutoff_change,22
B,toronto,2026-06-19,20260619T081907-0400,08:19:05.744825,499,16,17,1,8,16,17,16,0,1,true,true,8,7,-1,499,496,1,wu,M5_cutoff_change,22
B,toronto,2026-06-19,20260619T082257-0400,08:22:56.883138,502,16,17,1,8,16,18,16,0,1,true,true,8,7,-1,502,501,1,wu,M5_cutoff_change,22
B,toronto,2026-06-19,20260619T091451-0400,09:14:45.131676,554,17,19,2,9,17,19,17,0,1,true,true,9,8,-1,554,553,1,wu,M5_cutoff_change,22
B,toronto,2026-06-19,20260619T101532-0400,10:15:31.641454,615,19,20,1,10,19,21,19,0,1,true,true,10,9,-1,615,614,1,wu,M5_cutoff_change,22
B,toronto,2026-06-19,20260619T112338-0400,11:23:36.630444,683,20,21,1,11,20,22,20,0,1,true,true,11,10,-1,683,682,1,wu,M5_cutoff_change,22
B,toronto,2026-06-19,20260619T112938-0400,11:29:36.774376,689,20,21,1,11,20,22,20,0,1,true,true,11,10,-1,689,688,1,wu,M5_cutoff_change,22
B,toronto,2026-06-19,20260619T113344-0400,11:33:37.799596,693,20,21,1,11,20,22,20,0,1,true,true,11,10,-1,693,692,1,wu,M5_cutoff_change,22
B,toronto,2026-06-19,20260619T113941-0400,11:39:37.259343,699,20,21,1,11,20,22,20,0,1,true,true,11,10,-1,699,698,1,wu,M5_cutoff_change,22
B,toronto,2026-06-19,20260619T114736-0400,11:47:35.976207,707,20,21,1,11,20,22,20,0,1,true,true,11,10,-1,707,705,1,wu,M5_cutoff_change,22
B,toronto,2026-06-19,20260619T114927-0400,11:49:27.288693,709,20,21,1,11,20,22,20,0,1,true,true,11,10,-1,709,708,1,wu,M5_cutoff_change,22
B,toronto,2026-06-19,20260619T120229-0400,12:02:27.886347,722,20,21,1,11,20,22,20,0,1,true,true,11,10,-1,722,717,1,wu,M5_cutoff_change,22
B,toronto,2026-06-19,20260619T121439-0400,12:14:35.743821,734,21,22,1,12,21,22,21,0,1,true,true,12,11,-1,734,733,1,wu,M5_cutoff_change,22
B,toronto,2026-06-19,20260619T122244-0400,12:22:43.828308,742,21,22,1,12,21,22,21,0,1,true,true,12,11,-1,742,741,1,wu,M5_cutoff_change,22
B,toronto,2026-06-19,20260619T123345-0400,12:33:44.030698,753,21,22,1,12,21,22,21,0,1,true,true,12,11,-1,753,752,1,wu,M5_cutoff_change,22
B,toronto,2026-06-19,20260619T124027-0400,12:40:25.995547,760,21,22,1,12,21,22,21,0,1,true,true,12,11,-1,760,759,1,wu,M5_cutoff_change,22
B,toronto,2026-06-19,20260619T124228-0400,12:42:25.910604,762,21,22,1,12,21,22,21,0,1,true,true,12,11,-1,762,761,1,wu,M5_cutoff_change,22
B,toronto,2026-06-19,20260619T124428-0400,12:44:26.562796,764,21,22,1,12,21,22,21,0,1,true,true,12,11,-1,764,763,1,wu,M5_cutoff_change,22
B,toronto,2026-06-19,20260619T125126-0400,12:51:26.193383,771,21,22,1,12,21,22,21,0,1,true,true,12,11,-1,771,768,1,wu,M5_cutoff_change,22
B,toronto,2026-06-19,20260619T125508-0400,12:54:16.329058,774,21,22,1,12,21,22,21,0,1,true,true,12,11,-1,774,772,1,wu,M5_cutoff_change,22
B,toronto,2026-06-20,20260620T000839-0400,00:08:38.720363,8,16,17,1,1,16,23,16,0,0,true,false,7,7,0,8,5,0,wu,M4_source_switch,23
B,toronto,2026-06-20,20260620T101207-0400,10:12:00.107938,612,18,20,2,10,18,19,18,0,1,true,true,10,9,-1,612,610,1,wu,M5_cutoff_change,23
B,toronto,2026-06-20,20260620T102820-0400,10:28:19.285118,628,18,20,2,10,18,21,18,0,1,true,true,10,9,-1,628,626,1,wu,M5_cutoff_change,23
B,toronto,2026-06-20,20260620T103120-0400,10:31:19.880168,631,18,20,2,10,18,21,18,0,1,true,true,10,9,-1,631,630,1,wu,M5_cutoff_change,23
B,toronto,2026-06-20,20260620T104419-0400,10:44:18.817169,644,18,20,2,10,18,21,18,0,1,true,true,10,9,-1,644,643,1,wu,M5_cutoff_change,23
B,toronto,2026-06-20,20260620T104718-0400,10:47:18.113009,647,18,20,2,10,18,21,18,0,1,true,true,10,9,-1,647,646,1,wu,M5_cutoff_change,23
B,toronto,2026-06-20,20260620T105518-0400,10:55:18.112984,655,18,20,2,10,18,22,18,0,1,true,true,10,9,-1,655,653,1,wu,M5_cutoff_change,23
B,toronto,2026-06-20,20260620T111216-0400,11:12:16.021714,672,20,21,1,11,20,22,20,0,1,true,true,11,10,-1,672,671,1,wu,M5_cutoff_change,23
B,toronto,2026-06-20,20260620T112816-0400,11:28:16.094588,688,20,21,1,11,20,22,20,0,1,true,true,11,10,-1,688,687,1,wu,M5_cutoff_change,23
B,toronto,2026-06-20,20260620T113717-0400,11:37:16.662048,697,20,21,1,11,20,22,20,0,1,true,true,11,10,-1,697,696,1,wu,M5_cutoff_change,23
B,toronto,2026-06-20,20260620T113916-0400,11:39:16.303695,699,20,21,1,11,20,22,20,0,1,true,true,11,10,-1,699,698,1,wu,M5_cutoff_change,23
B,toronto,2026-06-20,20260620T131409-0400,13:14:08.859399,794,21,22,1,13,21,23,21,0,1,true,true,13,12,-1,794,793,1,wu,M5_cutoff_change,23
B,toronto,2026-06-20,20260620T131806-0400,13:18:05.501644,798,21,22,1,13,21,23,21,0,1,true,true,13,12,-1,798,797,1,wu,M5_cutoff_change,23
B,toronto,2026-06-20,20260620T132009-0400,13:20:09.287661,800,21,22,1,13,21,23,21,0,1,true,true,13,12,-1,800,799,1,wu,M5_cutoff_change,23
B,toronto,2026-06-20,20260620T134516-0400,13:45:16.005813,825,21,22,1,13,21,23,21,0,1,true,true,13,12,-1,825,824,1,wu,M5_cutoff_change,23
B,toronto,2026-06-20,20260620T141216-0400,14:12:16.166807,852,22,23,1,14,22,23,22,0,1,true,true,14,13,-1,852,851,1,wu,M5_cutoff_change,23
B,toronto,2026-06-20,20260620T142216-0400,14:22:16.163500,862,22,23,1,14,22,23,22,0,1,true,true,14,13,-1,862,860,1,wu,M5_cutoff_change,23
B,toronto,2026-06-20,20260620T142916-0400,14:29:16.184000,869,22,23,1,14,22,23,22,0,1,true,true,14,13,-1,869,868,1,wu,M5_cutoff_change,23
B,toronto,2026-06-20,20260620T143117-0400,14:31:17.096026,871,22,23,1,14,22,23,22,0,1,true,true,14,13,-1,871,870,1,wu,M5_cutoff_change,23
B,toronto,2026-06-21,20260621T091448-0400,09:14:48.160232,554,17,19,2,9,17,19,17,0,1,true,true,9,8,-1,554,553,1,wu,M5_cutoff_change,24
B,toronto,2026-06-21,20260621T091648-0400,09:16:48.284937,556,17,19,2,9,17,19,17,0,1,true,true,9,8,-1,556,555,1,wu,M5_cutoff_change,24
B,toronto,2026-06-21,20260621T111314-0400,11:13:11.984246,673,21,22,1,11,21,23,21,0,1,true,true,11,10,-1,673,672,1,wu,M5_cutoff_change,24
B,toronto,2026-06-21,20260621T112345-0400,11:23:41.091518,683,21,22,1,11,21,23,21,0,1,true,true,11,10,-1,683,682,1,wu,M5_cutoff_change,24
B,toronto,2026-06-21,20260621T112847-0400,11:28:41.114939,688,21,22,1,11,21,23,21,0,1,true,true,11,10,-1,688,687,1,wu,M5_cutoff_change,24
B,toronto,2026-06-21,20260621T113229-0400,11:32:09.463960,692,21,22,1,11,21,23,21,0,1,true,true,11,10,-1,692,691,1,wu,M5_cutoff_change,24
B,toronto,2026-06-21,20260621T114216-0400,11:42:14.181819,702,21,22,1,11,21,23,21,0,1,true,true,11,10,-1,702,696,1,wu,M5_cutoff_change,24
B,toronto,2026-06-21,20260621T115227-0400,11:52:23.269309,712,21,22,1,11,21,23,21,0,1,true,true,11,10,-1,712,703,1,wu,M5_cutoff_change,24
B,toronto,2026-06-21,20260621T131716-0400,13:17:15.832013,797,22,23,1,13,22,24,22,0,1,true,true,13,12,-1,797,796,1,wu,M5_cutoff_change,24
B,toronto,2026-06-21,20260621T131916-0400,13:19:16.377273,799,22,23,1,13,22,24,22,0,1,true,true,13,12,-1,799,798,1,wu,M5_cutoff_change,24
B,toronto,2026-06-21,20260621T132416-0400,13:24:15.801049,804,22,23,1,13,22,24,22,0,1,true,true,13,12,-1,804,803,1,wu,M5_cutoff_change,24
B,toronto,2026-06-21,20260621T181719-0400,18:17:18.516630,1097,23,24,1,18,23,25,23,0,1,true,true,18,17,-1,1097,1095,1,wu,M5_cutoff_change,24
B,toronto,2026-06-26,20260626T081425-0400,08:14:24.768015,494,17,18,1,14,17,18,17,0,1,true,true,8,7,-1,494,493,1,wu,M5_cutoff_change,24
B,toronto,2026-06-26,20260626T081730-0400,08:17:29.988081,497,17,18,1,14,17,18,17,0,1,true,true,8,7,-1,497,496,1,wu,M5_cutoff_change,24
