stratum,market_id,target_date,snapshot_id,served_floor_bucket,served_high_so_far,raw_wu_max_since_7am,raw_station_max_since_7am
B,denver,2026-06-28,20260628T020251-0400,,,,
B,denver,2026-06-28,20260628T030252-0400,,,,
B,denver,2026-06-28,20260628T040259-0400,,,,
B,denver,2026-06-28,20260628T050239-0400,,,,
B,denver,2026-06-28,20260628T060244-0400,,,,
B,denver,2026-06-28,20260628T070237-0400,,,,
B,denver,2026-06-28,20260628T080244-0400,,,,
B,denver,2026-06-28,20260628T090250-0400,,,,
B,denver,2026-06-28,20260628T101247-0400,,,,
B,denver,2026-06-28,20260628T110332-0400,,,,
B,denver,2026-06-28,20260628T120251-0400,,,,
B,denver,2026-06-28,20260628T130300-0400,,,,
B,denver,2026-06-28,20260628T140242-0400,,,,
B,denver,2026-06-28,20260628T150256-0400,,,,
B,denver,2026-06-28,20260628T160255-0400,,,,
B,denver,2026-06-28,20260628T170240-0400,,,,
B,denver,2026-06-28,20260628T180525-0400,,,,
B,denver,2026-06-28,20260628T190034-0400,,,,
B,denver,2026-06-28,20260628T200446-0400,,,,
B,denver,2026-06-28,20260628T211208-0400,,,,
B,denver,2026-06-29,20260629T104119-0400,,,,
B,denver,2026-06-29,20260629T110121-0400,,,,
B,denver,2026-06-29,20260629T121117-0400,,,,
B,denver,2026-06-29,20260629T131419-0400,,,,
B,denver,2026-06-29,20260629T140630-0400,,,,
B,denver,2026-06-29,20260629T150434-0400,,,,
B,denver,2026-06-29,20260629T160825-0400,,,,
B,denver,2026-06-29,20260629T170253-0400,,,,
B,denver,2026-06-29,20260629T180852-0400,,,,
B,denver,2026-06-29,20260629T190927-0400,,,,
B,denver,2026-06-29,20260629T200756-0400,,,,
B,denver,2026-06-29,20260629T210006-0400,,,,
B,denver,2026-06-29,20260629T220321-0400,,,,
B,denver,2026-06-29,20260629T230108-0400,,,,
B,denver,2026-06-29,20260630T000458-0400,,,,
B,denver,2026-06-29,20260630T010849-0400,,,,
B,denver,2026-06-30,20260630T020018-0400,,,,
B,denver,2026-06-30,20260630T030413-0400,,,,
B,denver,2026-06-30,20260630T040001-0400,,,,
B,denver,2026-06-30,20260630T050202-0400,,,,
B,denver,2026-06-30,20260630T060528-0400,,,,
B,denver,2026-06-30,20260630T070001-0400,,,,
B,denver,2026-06-30,20260630T080608-0400,,,,
B,denver,2026-06-30,20260630T090037-0400,,,,
B,denver,2026-06-30,20260630T100146-0400,,,,
B,denver,2026-06-30,20260630T110006-0400,,,,
B,denver,2026-06-30,20260630T121124-0400,,,,
B,denver,2026-06-30,20260630T131243-0400,,,,
B,denver,2026-06-30,20260630T141010-0400,,,,
B,denver,2026-06-30,20260630T150503-0400,,,,
B,denver,2026-06-30,20260630T160847-0400,,,,
B,denver,2026-06-30,20260630T170325-0400,,,,
B,denver,2026-06-30,20260630T180654-0400,,,,
B,denver,2026-06-30,20260630T190119-0400,,,,
B,denver,2026-06-30,20260630T200859-0400,,,,
B,denver,2026-06-30,20260630T210326-0400,,,,
B,denver,2026-06-30,20260630T220703-0400,,,,
B,denver,2026-06-30,20260630T230108-0400,,,,
B,denver,2026-06-30,20260701T000536-0400,,,,
B,denver,2026-06-30,20260701T010045-0400,,,,
B,houston,2026-06-07,20260607T010229-0400,17,17.0,,
B,houston,2026-06-07,20260607T020350-0400,80,80.0,88.0,
B,houston,2026-06-07,20260607T030457-0400,80,80.0,88.0,
B,houston,2026-06-07,20260607T040616-0400,80,80.0,88.0,
B,houston,2026-06-07,20260607T050735-0400,80,80.0,88.0,
B,houston,2026-06-07,20260607T060836-0400,80,80.0,88.0,
B,houston,2026-06-07,20260607T071017-0400,80,80.0,88.0,
B,houston,2026-06-07,20260607T080116-0400,80,80.0,88.0,
B,houston,2026-06-07,20260607T090237-0400,80,80.0,81.0,
B,houston,2026-06-07,20260607T100357-0400,80,80.0,81.0,
B,houston,2026-06-07,20260607T110501-0400,81,81.0,83.0,
B,houston,2026-06-07,20260607T120706-0400,81,81.0,84.0,
B,houston,2026-06-07,20260607T130919-0400,83,83.0,85.0,
B,houston,2026-06-07,20260607T140133-0400,83,83.0,86.0,
B,houston,2026-06-07,20260607T150321-0400,85,85.0,86.0,
B,houston,2026-06-07,20260607T160505-0400,85,85.0,86.0,
B,houston,2026-06-07,20260607T170746-0400,85,85.0,86.0,
B,houston,2026-06-07,20260607T181023-0400,85,85.0,86.0,
B,houston,2026-06-07,20260607T190217-0400,85,85.0,86.0,
B,houston,2026-06-07,20260607T200351-0400,85,85.0,86.0,
B,houston,2026-06-07,20260607T210537-0400,85,85.0,86.0,
B,houston,2026-06-07,20260607T220716-0400,85,85.0,86.0,
B,houston,2026-06-07,20260607T230926-0400,85,85.0,86.0,
B,houston,2026-06-07,20260608T000100-0400,85,85.0,86.0,
B,houston,2026-06-08,20260608T010238-0400,17,17.0,,
B,houston,2026-06-08,20260608T020407-0400,81,81.0,86.0,
B,houston,2026-06-08,20260608T030553-0400,81,81.0,86.0,
B,houston,2026-06-08,20260608T040713-0400,81,81.0,86.0,
B,houston,2026-06-08,20260608T050853-0400,81,81.0,86.0,
B,houston,2026-06-08,20260608T060041-0400,81,81.0,86.0,
B,houston,2026-06-08,20260608T070222-0400,81,81.0,86.0,
B,houston,2026-06-08,20260608T080357-0400,81,81.0,86.0,
B,houston,2026-06-08,20260608T090548-0400,81,81.0,80.0,
B,houston,2026-06-08,20260608T100746-0400,81,81.0,81.0,
B,houston,2026-06-08,20260608T110930-0400,81,81.0,83.0,
B,houston,2026-06-08,20260608T120112-0400,81,81.0,84.0,
B,houston,2026-06-08,20260608T130314-0400,83,83.0,87.0,
B,houston,2026-06-08,20260608T140514-0400,83,83.0,88.0,
B,houston,2026-06-08,20260608T150719-0400,87,87.0,90.0,
B,houston,2026-06-08,20260608T161005-0400,88,88.0,89.0,
B,houston,2026-06-08,20260608T170229-0400,88,88.0,89.0,
B,houston,2026-06-08,20260608T180448-0400,90,90.0,89.0,
B,houston,2026-06-08,20260608T191532-0400,90,90.0,89.0,
B,houston,2026-06-08,20260608T200648-0400,90,90.0,89.0,
B,houston,2026-06-08,20260608T210814-0400,90,90.0,89.0,
B,houston,2026-06-08,20260608T220949-0400,90,90.0,89.0,
B,houston,2026-06-08,20260608T230135-0400,90,90.0,89.0,
B,houston,2026-06-08,20260609T000257-0400,90,90.0,89.0,
B,houston,2026-06-11,20260611T050144-0400,81,81.0,91.0,
